,time,player,wood,food,gold,stone,vils,mils
39425,985600,TheHeleeee,10348,11334,8377,9560,59,19
39429,985700,TheHeleeee,10349,11335,8378,9561,59,19
39433,985800,TheHeleeee,10350,11336,8379,9562,59,19
39437,985900,TheHeleeee,10351,11337,8380,9563,59,19
39441,986000,TheHeleeee,10353,11339,8381,9564,59,19
39445,986100,TheHeleeee,10354,11340,8381,9565,59,19
39449,986200,TheHeleeee,10355,11341,8382,9566,59,19
39453,986300,TheHeleeee,10356,11342,8383,9567,59,19
39457,986400,TheHeleeee,10357,11343,8384,9568,59,19
39461,986500,TheHeleeee,10358,11344,8385,9569,59,19
39465,986600,TheHeleeee,10359,11345,8386,9570,59,19
39469,986700,TheHeleeee,10360,11347,8386,9570,59,19
39473,986800,TheHeleeee,10361,11348,8387,9571,59,19
39477,986900,TheHeleeee,10362,11349,8388,9572,59,19
39481,987000,TheHeleeee,10363,11350,8389,9573,59,19
39485,987100,TheHeleeee,10364,11351,8390,9574,59,19
39489,987200,TheHeleeee,10365,11352,8391,9575,59,19
39493,987300,TheHeleeee,10366,11353,8392,9576,59,19
39497,987400,TheHeleeee,10367,11355,8392,9577,59,19
39501,987500,TheHeleeee,10368,11356,8393,9578,59,19
39505,987600,TheHeleeee,10369,11357,8394,9579,59,19
39509,987700,TheHeleeee,10370,11358,8395,9580,59,19
39513,987800,TheHeleeee,10371,11359,8396,9581,59,19
39517,987900,TheHeleeee,10372,11360,8397,9582,59,19
39521,988000,TheHeleeee,10374,11362,8398,9583,59,19
39525,988100,TheHeleeee,10375,11363,8398,9584,59,19
39529,988200,TheHeleeee,10376,11364,8399,9585,59,19
39533,988300,TheHeleeee,10377,11365,8400,9586,59,19
39537,988400,TheHeleeee,10378,11366,8401,9587,59,19
39541,988500,TheHeleeee,10379,11367,8402,9588,59,19
39545,988600,TheHeleeee,10380,11368,8403,9589,59,19
39549,988700,TheHeleeee,10381,11370,8403,9590,59,19
39553,988800,TheHeleeee,10382,11371,8404,9591,59,19
39557,988900,TheHeleeee,10383,11372,8405,9592,59,19
39561,989000,TheHeleeee,10384,11373,8406,9593,59,19
39565,989100,TheHeleeee,10385,11374,8407,9594,59,19
39569,989200,TheHeleeee,10386,11375,8408,9595,59,19
39573,989300,TheHeleeee,10387,11376,8409,9596,59,19
39577,989400,TheHeleeee,10388,11378,8409,9597,59,19
39581,989500,TheHeleeee,10389,11379,8410,9598,59,19
39585,989600,TheHeleeee,10390,11380,8411,9599,59,19
39589,989700,TheHeleeee,10391,11381,8412,9600,59,19
39593,989800,TheHeleeee,10392,11382,8413,9601,59,19
39597,989900,TheHeleeee,10393,11383,8414,9602,59,19
39601,990000,TheHeleeee,10395,11385,8415,9603,59,19
39605,990100,TheHeleeee,10396,11386,8415,9603,59,19
39609,990200,TheHeleeee,10397,11387,8416,9604,59,19
39613,990300,TheHeleeee,10398,11388,8417,9605,59,19
39617,990400,TheHeleeee,10399,11389,8418,9606,59,19
39621,990500,TheHeleeee,10400,11390,8419,9607,59,19
39625,990600,TheHeleeee,10401,11391,8420,9608,59,19
39629,990700,TheHeleeee,10402,11393,8420,9609,59,19
39633,990800,TheHeleeee,10403,11394,8421,9610,59,19
39637,990900,TheHeleeee,10404,11395,8422,9611,59,19
39641,991000,TheHeleeee,10405,11396,8423,9612,59,19
39645,991100,TheHeleeee,10406,11397,8424,9613,59,19
39649,991200,TheHeleeee,10407,11398,8425,9614,59,19
39653,991300,TheHeleeee,10408,11399,8426,9615,59,19
39657,991400,TheHeleeee,10409,11401,8426,9616,59,19
39661,991500,TheHeleeee,10410,11402,8427,9617,59,19
39665,991600,TheHeleeee,10411,11403,8428,9618,59,19
39669,991700,TheHeleeee,10412,11404,8429,9619,59,19
39673,991800,TheHeleeee,10413,11405,8430,9620,59,19
39677,991900,TheHeleeee,10414,11406,8431,9621,59,19
39681,992000,TheHeleeee,10416,11408,8432,9622,59,19
39685,992100,TheHeleeee,10417,11409,8432,9623,59,19
39689,992200,TheHeleeee,10418,11410,8433,9624,59,19
39693,992300,TheHeleeee,10419,11411,8434,9625,59,19
39697,992400,TheHeleeee,10420,11412,8435,9626,59,19
39701,992500,TheHeleeee,10421,11413,8436,9627,59,19
39705,992600,TheHeleeee,10422,11414,8437,9628,59,19
39709,992700,TheHeleeee,10423,11416,8437,9629,59,19
39713,992800,TheHeleeee,10424,11417,8438,9630,59,19
39717,992900,TheHeleeee,10425,11418,8439,9631,59,19
39721,993000,TheHeleeee,10426,11419,8440,9632,59,19
39725,993100,TheHeleeee,10427,11420,8441,9633,59,19
39729,993200,TheHeleeee,10428,11421,8442,9634,59,19
39733,993300,TheHeleeee,10429,11422,8443,9635,59,19
39737,993400,TheHeleeee,10430,11424,8443,9635,59,19
39741,993500,TheHeleeee,10431,11425,8444,9636,59,19
39745,993600,TheHeleeee,10432,11426,8445,9637,59,19
39749,993700,TheHeleeee,10433,11427,8446,9638,59,19
39753,993800,TheHeleeee,10434,11428,8447,9639,59,19
39757,993900,TheHeleeee,10435,11429,8448,9640,59,19
39761,994000,TheHeleeee,10437,11431,8449,9641,59,19
39765,994100,TheHeleeee,10438,11432,8449,9642,59,19
39769,994200,TheHeleeee,10439,11433,8450,9643,59,19
39773,994300,TheHeleeee,10440,11434,8451,9644,59,19
39777,994400,TheHeleeee,10441,11435,8452,9645,59,19
39781,994500,TheHeleeee,10442,11436,8453,9646,59,19
39785,994600,TheHeleeee,10443,11437,8454,9647,59,19
39789,994700,TheHeleeee,10444,11439,8454,9648,59,19
39793,994800,TheHeleeee,10445,11440,8455,9649,59,19
39797,994900,TheHeleeee,10446,11441,8456,9650,59,19
39801,995000,TheHeleeee,10447,11442,8457,9651,59,19
39805,995100,TheHeleeee,10448,11443,8458,9652,59,19
39809,995200,TheHeleeee,10449,11444,8459,9653,59,19
39813,995300,TheHeleeee,10450,11445,8460,9654,59,19
39817,995400,TheHeleeee,10451,11447,8460,9655,59,19
39821,995500,TheHeleeee,10452,11448,8461,9656,59,19
39825,995600,TheHeleeee,10453,11449,8462,9657,59,19
39829,995700,TheHeleeee,10454,11450,8463,9658,59,19
39833,995800,TheHeleeee,10455,11451,8464,9659,59,19
39837,995900,TheHeleeee,10456,11452,8465,9660,59,19
39841,996000,TheHeleeee,10458,11454,8466,9661,59,19
39845,996100,TheHeleeee,10459,11455,8466,9662,59,19
39849,996200,TheHeleeee,10460,11456,8467,9663,59,19
39853,996300,TheHeleeee,10461,11457,8468,9664,59,19
39857,996400,TheHeleeee,10462,11458,8469,9665,59,19
39861,996500,TheHeleeee,10463,11459,8470,9666,59,19
39865,996600,TheHeleeee,10464,11460,8471,9667,59,19
39869,996700,TheHeleeee,10465,11462,8471,9667,59,19
39873,996800,TheHeleeee,10466,11463,8472,9668,59,19
39877,996900,TheHeleeee,10467,11464,8473,9669,59,19
39881,997000,TheHeleeee,10468,11465,8474,9670,59,19
39885,997100,TheHeleeee,10469,11466,8475,9671,59,19
39889,997200,TheHeleeee,10470,11467,8476,9672,59,19
39893,997300,TheHeleeee,10471,11468,8477,9673,59,19
39897,997400,TheHeleeee,10472,11470,8477,9674,59,19
39901,997500,TheHeleeee,10473,11471,8478,9675,59,19
39905,997600,TheHeleeee,10474,11472,8479,9676,59,19
39909,997700,TheHeleeee,10475,11473,8480,9677,59,19
39913,997800,TheHeleeee,10476,11474,8481,9678,59,19
39917,997900,TheHeleeee,10477,11475,8482,9679,59,19
39921,998000,TheHeleeee,10479,11477,8483,9680,59,19
39925,998100,TheHeleeee,10480,11478,8483,9681,59,19
39929,998200,TheHeleeee,10481,11479,8484,9682,59,19
39933,998300,TheHeleeee,10482,11480,8485,9683,59,19
39937,998400,TheHeleeee,10483,11481,8486,9684,59,19
39941,998500,TheHeleeee,10484,11482,8487,9685,59,19
39945,998600,TheHeleeee,10485,11483,8488,9686,59,19
39949,998700,TheHeleeee,10486,11485,8488,9687,59,19
39953,998800,TheHeleeee,10487,11486,8489,9688,59,19
39957,998900,TheHeleeee,10488,11487,8490,9689,59,19
39961,999000,TheHeleeee,10489,11488,8491,9690,59,19
39965,999100,TheHeleeee,10490,11489,8492,9691,59,19
39969,999200,TheHeleeee,10491,11490,8493,9692,59,19
39973,999300,TheHeleeee,10492,11491,8494,9693,59,19
39977,999400,TheHeleeee,10493,11493,8494,9694,59,19
39981,999500,TheHeleeee,10494,11494,8495,9695,59,19
39985,999600,TheHeleeee,10495,11495,8496,9696,59,19
39989,999700,TheHeleeee,10496,11496,8497,9697,59,19
39993,999800,TheHeleeee,10497,11497,8498,9698,59,19
39997,999900,TheHeleeee,10498,11498,8499,9699,59,19
40001,1000000,TheHeleeee,10500,11500,8500,9700,60,20
40005,1000100,TheHeleeee,10501,11501,8500,9700,60,20
40009,1000200,TheHeleeee,10502,11502,8501,9701,60,20
40013,1000300,TheHeleeee,10503,11503,8502,9702,60,20
40017,1000400,TheHeleeee,10504,11504,8503,9703,60,20
40021,1000500,TheHeleeee,10505,11505,8504,9704,60,20
40025,1000600,TheHeleeee,10506,11506,8505,9705,60,20
40029,1000700,TheHeleeee,10507,11508,8505,9706,60,20
40033,1000800,TheHeleeee,10508,11509,8506,9707,60,20
40037,1000900,TheHeleeee,10509,11510,8507,9708,60,20
40041,1001000,TheHeleeee,10510,11511,8508,9709,60,20
40045,1001100,TheHeleeee,10511,11512,8509,9710,60,20
40049,1001200,TheHeleeee,10512,11513,8510,9711,60,20
40053,1001300,TheHeleeee,10513,11514,8511,9712,60,20
40057,1001400,TheHeleeee,10514,11516,8511,9713,60,20
40061,1001500,TheHeleeee,10515,11517,8512,9714,60,20
40065,1001600,TheHeleeee,10516,11518,8513,9715,60,20
40069,1001700,TheHeleeee,10517,11519,8514,9716,60,20
40073,1001800,TheHeleeee,10518,11520,8515,9717,60,20
40077,1001900,TheHeleeee,10519,11521,8516,9718,60,20
40081,1002000,TheHeleeee,10521,11523,8517,9719,60,20
40085,1002100,TheHeleeee,10522,11524,8517,9720,60,20
40089,1002200,TheHeleeee,10523,11525,8518,9721,60,20
40093,1002300,TheHeleeee,10524,11526,8519,9722,60,20
40097,1002400,TheHeleeee,10525,11527,8520,9723,60,20
40101,1002500,TheHeleeee,10526,11528,8521,9724,60,20
40105,1002600,TheHeleeee,10527,11529,8522,9725,60,20
40109,1002700,TheHeleeee,10528,11531,8522,9726,60,20
40113,1002800,TheHeleeee,10529,11532,8523,9727,60,20
40117,1002900,TheHeleeee,10530,11533,8524,9728,60,20
40121,1003000,TheHeleeee,10531,11534,8525,9729,60,20
40125,1003100,TheHeleeee,10532,11535,8526,9730,60,20
40129,1003200,TheHeleeee,10533,11536,8527,9731,60,20
40133,1003300,TheHeleeee,10534,11537,8528,9732,60,20
40137,1003400,TheHeleeee,10535,11539,8528,9732,60,20
40141,1003500,TheHeleeee,10536,11540,8529,9733,60,20
40145,1003600,TheHeleeee,10537,11541,8530,9734,60,20
40149,1003700,TheHeleeee,10538,11542,8531,9735,60,20
40153,1003800,TheHeleeee,10539,11543,8532,9736,60,20
40157,1003900,TheHeleeee,10540,11544,8533,9737,60,20
40161,1004000,TheHeleeee,10542,11546,8534,9738,60,20
40165,1004100,TheHeleeee,10543,11547,8534,9739,60,20
40169,1004200,TheHeleeee,10544,11548,8535,9740,60,20
40173,1004300,TheHeleeee,10545,11549,8536,9741,60,20
40177,1004400,TheHeleeee,10546,11550,8537,9742,60,20
40181,1004500,TheHeleeee,10547,11551,8538,9743,60,20
40185,1004600,TheHeleeee,10548,11552,8539,9744,60,20
40189,1004700,TheHeleeee,10549,11554,8539,9745,60,20
40193,1004800,TheHeleeee,10550,11555,8540,9746,60,20
40197,1004900,TheHeleeee,10551,11556,8541,9747,60,20
40201,1005000,TheHeleeee,10552,11557,8542,9748,60,20
40205,1005100,TheHeleeee,10553,11558,8543,9749,60,20
40209,1005200,TheHeleeee,10554,11559,8544,9750,60,20
40213,1005300,TheHeleeee,10555,11560,8545,9751,60,20
40217,1005400,TheHeleeee,10556,11562,8545,9752,60,20
40221,1005500,TheHeleeee,10557,11563,8546,9753,60,20
40225,1005600,TheHeleeee,10558,11564,8547,9754,60,20
40229,1005700,TheHeleeee,10559,11565,8548,9755,60,20
40233,1005800,TheHeleeee,10560,11566,8549,9756,60,20
40237,1005900,TheHeleeee,10561,11567,8550,9757,60,20
40241,1006000,TheHeleeee,10563,11569,8551,9758,60,20
40245,1006100,TheHeleeee,10564,11570,8551,9759,60,20
40249,1006200,TheHeleeee,10565,11571,8552,9760,60,20
40253,1006300,TheHeleeee,10566,11572,8553,9761,60,20
40257,1006400,TheHeleeee,10567,11573,8554,9762,60,20
40261,1006500,TheHeleeee,10568,11574,8555,9763,60,20
40265,1006600,TheHeleeee,10569,11575,8556,9764,60,20
40269,1006700,TheHeleeee,10570,11577,8556,9764,60,20
40273,1006800,TheHeleeee,10571,11578,8557,9765,60,20
40277,1006900,TheHeleeee,10572,11579,8558,9766,60,20
40281,1007000,TheHeleeee,10573,11580,8559,9767,60,20
40285,1007100,TheHeleeee,10574,11581,8560,9768,60,20
40289,1007200,TheHeleeee,10575,11582,8561,9769,60,20
40293,1007300,TheHeleeee,10576,11583,8562,9770,60,20
40297,1007400,TheHeleeee,10577,11585,8562,9771,60,20
40301,1007500,TheHeleeee,10578,11586,8563,9772,60,20
40305,1007600,TheHeleeee,10579,11587,8564,9773,60,20
40309,1007700,TheHeleeee,10580,11588,8565,9774,60,20
40313,1007800,TheHeleeee,10581,11589,8566,9775,60,20
40317,1007900,TheHeleeee,10582,11590,8567,9776,60,20
40321,1008000,TheHeleeee,10584,11592,8568,9777,60,20
40325,1008100,TheHeleeee,10585,11593,8568,9778,60,20
40329,1008200,TheHeleeee,10586,11594,8569,9779,60,20
40333,1008300,TheHeleeee,10587,11595,8570,9780,60,20
40337,1008400,TheHeleeee,10588,11596,8571,9781,60,20
40341,1008500,TheHeleeee,10589,11597,8572,9782,60,20
40345,1008600,TheHeleeee,10590,11598,8573,9783,60,20
40349,1008700,TheHeleeee,10591,11600,8573,9784,60,20
40353,1008800,TheHeleeee,10592,11601,8574,9785,60,20
40357,1008900,TheHeleeee,10593,11602,8575,9786,60,20
40361,1009000,TheHeleeee,10594,11603,8576,9787,60,20
40365,1009100,TheHeleeee,10595,11604,8577,9788,60,20
40369,1009200,TheHeleeee,10596,11605,8578,9789,60,20
40373,1009300,TheHeleeee,10597,11606,8579,9790,60,20
40377,1009400,TheHeleeee,10598,11608,8579,9791,60,20
40381,1009500,TheHeleeee,10599,11609,8580,9792,60,20
40385,1009600,TheHeleeee,10600,11610,8581,9793,60,20
40389,1009700,TheHeleeee,10601,11611,8582,9794,60,20
40393,1009800,TheHeleeee,10602,11612,8583,9795,60,20
40397,1009900,TheHeleeee,10603,11613,8584,9796,60,20
40401,1010000,TheHeleeee,10605,11615,8585,9797,60,20
40405,1010100,TheHeleeee,10606,11616,8585,9797,60,20
40409,1010200,TheHeleeee,10607,11617,8586,9798,60,20
40413,1010300,TheHeleeee,10608,11618,8587,9799,60,20
40417,1010400,TheHeleeee,10609,11619,8588,9800,60,20
40421,1010500,TheHeleeee,10610,11620,8589,9801,60,20
40425,1010600,TheHeleeee,10611,11621,8590,9802,60,20
40429,1010700,TheHeleeee,10612,11623,8590,9803,60,20
40433,1010800,TheHeleeee,10613,11624,8591,9804,60,20
40437,1010900,TheHeleeee,10614,11625,8592,9805,60,20
40441,1011000,TheHeleeee,10615,11626,8593,9806,60,20
40445,1011100,TheHeleeee,10616,11627,8594,9807,60,20
40449,1011200,TheHeleeee,10617,11628,8595,9808,60,20
40453,1011300,TheHeleeee,10618,11629,8596,9809,60,20
40457,1011400,TheHeleeee,10619,11631,8596,9810,60,20
40461,1011500,TheHeleeee,10620,11632,8597,9811,60,20
40465,1011600,TheHeleeee,10621,11633,8598,9812,60,20
40469,1011700,TheHeleeee,10622,11634,8599,9813,60,20
40473,1011800,TheHeleeee,10623,11635,8600,9814,60,20
40477,1011900,TheHeleeee,10624,11636,8601,9815,60,20
40481,1012000,TheHeleeee,10626,11638,8602,9816,60,20
40485,1012100,TheHeleeee,10627,11639,8602,9817,60,20
40489,1012200,TheHeleeee,10628,11640,8603,9818,60,20
40493,1012300,TheHeleeee,10629,11641,8604,9819,60,20
40497,1012400,TheHeleeee,10630,11642,8605,9820,60,20
40501,1012500,TheHeleeee,10631,11643,8606,9821,60,20
40505,1012600,TheHeleeee,10632,11644,8607,9822,60,20
40509,1012700,TheHeleeee,10633,11646,8607,9823,60,20
40513,1012800,TheHeleeee,10634,11647,8608,9824,60,20
40517,1012900,TheHeleeee,10635,11648,8609,9825,60,20
40521,1013000,TheHeleeee,10636,11649,8610,9826,60,20
40525,1013100,TheHeleeee,10637,11650,8611,9827,60,20
40529,1013200,TheHeleeee,10638,11651,8612,9828,60,20
40533,1013300,TheHeleeee,10639,11652,8613,9829,60,20
40537,1013400,TheHeleeee,10640,11654,8613,9829,60,20
40541,1013500,TheHeleeee,10641,11655,8614,9830,60,20
40545,1013600,TheHeleeee,10642,11656,8615,9831,60,20
40549,1013700,TheHeleeee,10643,11657,8616,9832,60,20
40553,1013800,TheHeleeee,10644,11658,8617,9833,60,20
40557,1013900,TheHeleeee,10645,11659,8618,9834,60,20
40561,1014000,TheHeleeee,10647,11661,8619,9835,60,20
40565,1014100,TheHeleeee,10648,11662,8619,9836,60,20
40569,1014200,TheHeleeee,10649,11663,8620,9837,60,20
40573,1014300,TheHeleeee,10650,11664,8621,9838,60,20
40577,1014400,TheHeleeee,10651,11665,8622,9839,60,20
40581,1014500,TheHeleeee,10652,11666,8623,9840,60,20
40585,1014600,TheHeleeee,10653,11667,8624,9841,60,20
40589,1014700,TheHeleeee,10654,11669,8624,9842,60,20
40593,1014800,TheHeleeee,10655,11670,8625,9843,60,20
40597,1014900,TheHeleeee,10656,11671,8626,9844,60,20
40601,1015000,TheHeleeee,10657,11672,8627,9845,60,20
40605,1015100,TheHeleeee,10658,11673,8628,9846,60,20
40609,1015200,TheHeleeee,10659,11674,8629,9847,60,20
40613,1015300,TheHeleeee,10660,11675,8630,9848,60,20
40617,1015400,TheHeleeee,10661,11677,8630,9849,60,20
40621,1015500,TheHeleeee,10662,11678,8631,9850,60,20
40625,1015600,TheHeleeee,10663,11679,8632,9851,60,20
40629,1015700,TheHeleeee,10664,11680,8633,9852,60,20
40633,1015800,TheHeleeee,10665,11681,8634,9853,60,20
40637,1015900,TheHeleeee,10666,11682,8635,9854,60,20
40641,1016000,TheHeleeee,10668,11684,8636,9855,60,20
40645,1016100,TheHeleeee,10669,11685,8636,9856,60,20
40649,1016200,TheHeleeee,10670,11686,8637,9857,60,20
40653,1016300,TheHeleeee,10671,11687,8638,9858,60,20
40657,1016400,TheHeleeee,10672,11688,8639,9859,60,20
40661,1016500,TheHeleeee,10673,11689,8640,9860,60,20
40665,1016600,TheHeleeee,10674,11690,8641,9861,60,20
40669,1016700,TheHeleeee,10675,11692,8641,9861,61,20
40673,1016800,TheHeleeee,10676,11693,8642,9862,61,20
40677,1016900,TheHeleeee,10677,11694,8643,9863,61,20
40681,1017000,TheHeleeee,10678,11695,8644,9864,61,20
40685,1017100,TheHeleeee,10679,11696,8645,9865,61,20
40689,1017200,TheHeleeee,10680,11697,8646,9866,61,20
40693,1017300,TheHeleeee,10681,11698,8647,9867,61,20
40697,1017400,TheHeleeee,10682,11700,8647,9868,61,20
40701,1017500,TheHeleeee,10683,11701,8648,9869,61,20
40705,1017600,TheHeleeee,10684,11702,8649,9870,61,20
40709,1017700,TheHeleeee,10685,11703,8650,9871,61,20
40713,1017800,TheHeleeee,10686,11704,8651,9872,61,20
40717,1017900,TheHeleeee,10687,11705,8652,9873,61,20
40721,1018000,TheHeleeee,10689,11707,8653,9874,61,20
40725,1018100,TheHeleeee,10690,11708,8653,9875,61,20
40729,1018200,TheHeleeee,10691,11709,8654,9876,61,20
40733,1018300,TheHeleeee,10692,11710,8655,9877,61,20
40737,1018400,TheHeleeee,10693,11711,8656,9878,61,20
40741,1018500,TheHeleeee,10694,11712,8657,9879,61,20
40745,1018600,TheHeleeee,10695,11713,8658,9880,61,20
40749,1018700,TheHeleeee,10696,11715,8658,9881,61,20
40753,1018800,TheHeleeee,10697,11716,8659,9882,61,20
40757,1018900,TheHeleeee,10698,11717,8660,9883,61,20
40761,1019000,TheHeleeee,10699,11718,8661,9884,61,20
40765,1019100,TheHeleeee,10700,11719,8662,9885,61,20
40769,1019200,TheHeleeee,10701,11720,8663,9886,61,20
40773,1019300,TheHeleeee,10702,11721,8664,9887,61,20
40777,1019400,TheHeleeee,10703,11723,8664,9888,61,20
40781,1019500,TheHeleeee,10704,11724,8665,9889,61,20
40785,1019600,TheHeleeee,10705,11725,8666,9890,61,20
40789,1019700,TheHeleeee,10706,11726,8667,9891,61,20
40793,1019800,TheHeleeee,10707,11727,8668,9892,61,20
40797,1019900,TheHeleeee,10708,11728,8669,9893,61,20
40801,1020000,TheHeleeee,10710,11730,8670,9894,61,20
40805,1020100,TheHeleeee,10711,11731,8670,9894,61,20
40809,1020200,TheHeleeee,10712,11732,8671,9895,61,20
40813,1020300,TheHeleeee,10713,11733,8672,9896,61,20
40817,1020400,TheHeleeee,10714,11734,8673,9897,61,20
40821,1020500,TheHeleeee,10715,11735,8674,9898,61,20
40825,1020600,TheHeleeee,10716,11736,8675,9899,61,20
40829,1020700,TheHeleeee,10717,11738,8675,9900,61,20
40833,1020800,TheHeleeee,10718,11739,8676,9901,61,20
40837,1020900,TheHeleeee,10719,11740,8677,9902,61,20
40841,1021000,TheHeleeee,10720,11741,8678,9903,61,20
40845,1021100,TheHeleeee,10721,11742,8679,9904,61,20
40849,1021200,TheHeleeee,10722,11743,8680,9905,61,20
40853,1021300,TheHeleeee,10723,11744,8681,9906,61,20
40857,1021400,TheHeleeee,10724,11746,8681,9907,61,20
40861,1021500,TheHeleeee,10725,11747,8682,9908,61,20
40865,1021600,TheHeleeee,10726,11748,8683,9909,61,20
40869,1021700,TheHeleeee,10727,11749,8684,9910,61,20
40873,1021800,TheHeleeee,10728,11750,8685,9911,61,20
40877,1021900,TheHeleeee,10729,11751,8686,9912,61,20
40881,1022000,TheHeleeee,10731,11753,8687,9913,61,20
40885,1022100,TheHeleeee,10732,11754,8687,9914,61,20
40889,1022200,TheHeleeee,10733,11755,8688,9915,61,20
40893,1022300,TheHeleeee,10734,11756,8689,9916,61,20
40897,1022400,TheHeleeee,10735,11757,8690,9917,61,20
40901,1022500,TheHeleeee,10736,11758,8691,9918,61,20
40905,1022600,TheHeleeee,10737,11759,8692,9919,61,20
40909,1022700,TheHeleeee,10738,11761,8692,9920,61,20
40913,1022800,TheHeleeee,10739,11762,8693,9921,61,20
40917,1022900,TheHeleeee,10740,11763,8694,9922,61,20
40921,1023000,TheHeleeee,10741,11764,8695,9923,61,20
40925,1023100,TheHeleeee,10742,11765,8696,9924,61,20
40929,1023200,TheHeleeee,10743,11766,8697,9925,61,20
40933,1023300,TheHeleeee,10744,11767,8698,9926,61,20
40937,1023400,TheHeleeee,10745,11769,8698,9926,61,20
40941,1023500,TheHeleeee,10746,11770,8699,9927,61,20
40945,1023600,TheHeleeee,10747,11771,8700,9928,61,20
40949,1023700,TheHeleeee,10748,11772,8701,9929,61,20
40953,1023800,TheHeleeee,10749,11773,8702,9930,61,20
40957,1023900,TheHeleeee,10750,11774,8703,9931,61,20
40961,1024000,TheHeleeee,10752,11776,8704,9932,61,20
40965,1024100,TheHeleeee,10753,11777,8704,9933,61,20
40969,1024200,TheHeleeee,10754,11778,8705,9934,61,20
40973,1024300,TheHeleeee,10755,11779,8706,9935,61,20
40977,1024400,TheHeleeee,10756,11780,8707,9936,61,20
40981,1024500,TheHeleeee,10757,11781,8708,9937,61,20
40985,1024600,TheHeleeee,10758,11782,8709,9938,61,20
40989,1024700,TheHeleeee,10759,11784,8709,9939,61,20
40993,1024800,TheHeleeee,10760,11785,8710,9940,61,20
40997,1024900,TheHeleeee,10761,11786,8711,9941,61,20
41001,1025000,TheHeleeee,10762,11787,8712,9942,61,20
41005,1025100,TheHeleeee,10763,11788,8713,9943,61,20
41009,1025200,TheHeleeee,10764,11789,8714,9944,61,20
41013,1025300,TheHeleeee,10765,11790,8715,9945,61,20
41017,1025400,TheHeleeee,10766,11792,8715,9946,61,20
41021,1025500,TheHeleeee,10767,11793,8716,9947,61,20
41025,1025600,TheHeleeee,10768,11794,8717,9948,61,20
41029,1025700,TheHeleeee,10769,11795,8718,9949,61,20
41033,1025800,TheHeleeee,10770,11796,8719,9950,61,20
41037,1025900,TheHeleeee,10771,11797,8720,9951,61,20
41041,1026000,TheHeleeee,10773,11799,8721,9952,61,20
41045,1026100,TheHeleeee,10774,11800,8721,9953,61,20
41049,1026200,TheHeleeee,10775,11801,8722,9954,61,20
41053,1026300,TheHeleeee,10776,11802,8723,9955,61,20
41057,1026400,TheHeleeee,10777,11803,8724,9956,61,20
41061,1026500,TheHeleeee,10778,11804,8725,9957,61,20
41065,1026600,TheHeleeee,10779,11805,8726,9958,61,20
41069,1026700,TheHeleeee,10780,11807,8726,9958,61,20
41073,1026800,TheHeleeee,10781,11808,8727,9959,61,20
41077,1026900,TheHeleeee,10782,11809,8728,9960,61,20
41081,1027000,TheHeleeee,10783,11810,8729,9961,61,20
41085,1027100,TheHeleeee,10784,11811,8730,9962,61,20
41089,1027200,TheHeleeee,10785,11812,8731,9963,61,20
41093,1027300,TheHeleeee,10786,11813,8732,9964,61,20
41097,1027400,TheHeleeee,10787,11815,8732,9965,61,20
41101,1027500,TheHeleeee,10788,11816,8733,9966,61,20
41105,1027600,TheHeleeee,10789,11817,8734,9967,61,20
41109,1027700,TheHeleeee,10790,11818,8735,9968,61,20
41113,1027800,TheHeleeee,10791,11819,8736,9969,61,20
41117,1027900,TheHeleeee,10792,11820,8737,9970,61,20
41121,1028000,TheHeleeee,10794,11822,8738,9971,61,20
41125,1028100,TheHeleeee,10795,11823,8738,9972,61,20
41129,1028200,TheHeleeee,10796,11824,8739,9973,61,20
41133,1028300,TheHeleeee,10797,11825,8740,9974,61,20
41137,1028400,TheHeleeee,10798,11826,8741,9975,61,20
41141,1028500,TheHeleeee,10799,11827,8742,9976,61,20
41145,1028600,TheHeleeee,10800,11828,8743,9977,61,20
41149,1028700,TheHeleeee,10801,11830,8743,9978,61,20
41153,1028800,TheHeleeee,10802,11831,8744,9979,61,20
41157,1028900,TheHeleeee,10803,11832,8745,9980,61,20
41161,1029000,TheHeleeee,10804,11833,8746,9981,61,20
41165,1029100,TheHeleeee,10805,11834,8747,9982,61,20
41169,1029200,TheHeleeee,10806,11835,8748,9983,61,20
41173,1029300,TheHeleeee,10807,11836,8749,9984,61,20
41177,1029400,TheHeleeee,10808,11838,8749,9985,61,20
41181,1029500,TheHeleeee,10809,11839,8750,9986,61,20
41185,1029600,TheHeleeee,10810,11840,8751,9987,61,20
41189,1029700,TheHeleeee,10811,11841,8752,9988,61,20
41193,1029800,TheHeleeee,10812,11842,8753,9989,61,20
41197,1029900,TheHeleeee,10813,11843,8754,9990,61,20
41201,1030000,TheHeleeee,10815,11845,8755,9991,61,20
41205,1030100,TheHeleeee,10816,11846,8755,9991,61,20
41209,1030200,TheHeleeee,10817,11847,8756,9992,61,20
41213,1030300,TheHeleeee,10818,11848,8757,9993,61,20
41217,1030400,TheHeleeee,10819,11849,8758,9994,61,20
41221,1030500,TheHeleeee,10820,11850,8759,9995,61,20
41225,1030600,TheHeleeee,10821,11851,8760,9996,61,20
41229,1030700,TheHeleeee,10822,11853,8760,9997,61,20
41233,1030800,TheHeleeee,10823,11854,8761,9998,61,20
41237,1030900,TheHeleeee,10824,11855,8762,9999,61,20
41241,1031000,TheHeleeee,10825,11856,8763,10000,61,20
