,time,player,wood,food,gold,stone,vils,mils
42111,1052700,Mr.Gold,10842,10527,11579,7895,42,42
42115,1052800,Mr.Gold,10843,10528,11580,7896,42,42
42119,1052900,Mr.Gold,10844,10529,11581,7896,42,42
42123,1053000,Mr.Gold,10845,10530,11583,7897,42,42
42127,1053100,Mr.Gold,10846,10531,11584,7898,42,42
42131,1053200,Mr.Gold,10847,10532,11585,7899,42,42
42135,1053300,Mr.Gold,10848,10533,11586,7899,42,42
42139,1053400,Mr.Gold,10850,10534,11587,7900,42,42
42143,1053500,Mr.Gold,10851,10535,11588,7901,42,42
42147,1053600,Mr.Gold,10852,10536,11589,7902,42,42
42151,1053700,Mr.Gold,10853,10537,11590,7902,42,42
42155,1053800,Mr.Gold,10854,10538,11591,7903,42,42
42159,1053900,Mr.Gold,10855,10539,11592,7904,42,42
42163,1054000,Mr.Gold,10856,10540,11594,7905,42,42
42167,1054100,Mr.Gold,10857,10541,11595,7905,42,42
42171,1054200,Mr.Gold,10858,10542,11596,7906,42,42
42175,1054300,Mr.Gold,10859,10543,11597,7907,42,42
42179,1054400,Mr.Gold,10860,10544,11598,7908,42,42
42183,1054500,Mr.Gold,10861,10545,11599,7908,42,42
42187,1054600,Mr.Gold,10862,10546,11600,7909,42,42
42191,1054700,Mr.Gold,10863,10547,11601,7910,42,42
42195,1054800,Mr.Gold,10864,10548,11602,7911,42,42
42199,1054900,Mr.Gold,10865,10549,11603,7911,42,42
42203,1055000,Mr.Gold,10866,10550,11605,7912,42,42
42207,1055100,Mr.Gold,10867,10551,11606,7913,42,42
42211,1055200,Mr.Gold,10868,10552,11607,7914,42,42
42215,1055300,Mr.Gold,10869,10553,11608,7914,42,42
42219,1055400,Mr.Gold,10870,10554,11609,7915,42,42
42223,1055500,Mr.Gold,10871,10555,11610,7916,42,42
42227,1055600,Mr.Gold,10872,10556,11611,7917,42,42
42231,1055700,Mr.Gold,10873,10557,11612,7917,42,42
42235,1055800,Mr.Gold,10874,10558,11613,7918,42,42
42239,1055900,Mr.Gold,10875,10559,11614,7919,42,42
42243,1056000,Mr.Gold,10876,10560,11616,7920,42,42
42247,1056100,Mr.Gold,10877,10561,11617,7920,42,42
42251,1056200,Mr.Gold,10878,10562,11618,7921,42,42
42255,1056300,Mr.Gold,10879,10563,11619,7922,42,42
42259,1056400,Mr.Gold,10880,10564,11620,7923,42,42
42263,1056500,Mr.Gold,10881,10565,11621,7923,42,42
42267,1056600,Mr.Gold,10882,10566,11622,7924,42,42
42271,1056700,Mr.Gold,10884,10567,11623,7925,42,42
42275,1056800,Mr.Gold,10885,10568,11624,7926,42,42
42279,1056900,Mr.Gold,10886,10569,11625,7926,42,42
42283,1057000,Mr.Gold,10887,10570,11627,7927,42,42
42287,1057100,Mr.Gold,10888,10571,11628,7928,42,42
42291,1057200,Mr.Gold,10889,10572,11629,7929,42,42
42295,1057300,Mr.Gold,10890,10573,11630,7929,42,42
42299,1057400,Mr.Gold,10891,10574,11631,7930,42,42
42303,1057500,Mr.Gold,10892,10575,11632,7931,42,42
42307,1057600,Mr.Gold,10893,10576,11633,7932,42,42
42311,1057700,Mr.Gold,10894,10577,11634,7932,42,42
42315,1057800,Mr.Gold,10895,10578,11635,7933,42,42
42319,1057900,Mr.Gold,10896,10579,11636,7934,42,42
42323,1058000,Mr.Gold,10897,10580,11638,7935,42,42
42327,1058100,Mr.Gold,10898,10581,11639,7935,42,42
42331,1058200,Mr.Gold,10899,10582,11640,7936,42,42
42335,1058300,Mr.Gold,10900,10583,11641,7937,42,42
42339,1058400,Mr.Gold,10901,10584,11642,7938,42,42
42343,1058500,Mr.Gold,10902,10585,11643,7938,42,42
42347,1058600,Mr.Gold,10903,10586,11644,7939,42,42
42351,1058700,Mr.Gold,10904,10587,11645,7940,42,42
42355,1058800,Mr.Gold,10905,10588,11646,7941,42,42
42359,1058900,Mr.Gold,10906,10589,11647,7941,42,42
42363,1059000,Mr.Gold,10907,10590,11649,7942,42,42
42367,1059100,Mr.Gold,10908,10591,11650,7943,42,42
42371,1059200,Mr.Gold,10909,10592,11651,7944,42,42
42375,1059300,Mr.Gold,10910,10593,11652,7944,42,42
42379,1059400,Mr.Gold,10911,10594,11653,7945,42,42
42383,1059500,Mr.Gold,10912,10595,11654,7946,42,42
42387,1059600,Mr.Gold,10913,10596,11655,7947,42,42
42391,1059700,Mr.Gold,10914,10597,11656,7947,42,42
42395,1059800,Mr.Gold,10915,10598,11657,7948,42,42
42399,1059900,Mr.Gold,10916,10599,11658,7949,42,42
42403,1060000,Mr.Gold,10918,10600,11660,7950,42,42
42407,1060100,Mr.Gold,10919,10601,11661,7950,42,42
42411,1060200,Mr.Gold,10920,10602,11662,7951,42,42
42415,1060300,Mr.Gold,10921,10603,11663,7952,42,42
42419,1060400,Mr.Gold,10922,10604,11664,7953,42,42
42423,1060500,Mr.Gold,10923,10605,11665,7953,42,42
42427,1060600,Mr.Gold,10924,10606,11666,7954,42,42
42431,1060700,Mr.Gold,10925,10607,11667,7955,42,42
42435,1060800,Mr.Gold,10926,10608,11668,7956,42,42
42439,1060900,Mr.Gold,10927,10609,11669,7956,42,42
42443,1061000,Mr.Gold,10928,10610,11671,7957,42,42
42447,1061100,Mr.Gold,10929,10611,11672,7958,42,42
42451,1061200,Mr.Gold,10930,10612,11673,7959,42,42
42455,1061300,Mr.Gold,10931,10613,11674,7959,42,42
42459,1061400,Mr.Gold,10932,10614,11675,7960,42,42
42463,1061500,Mr.Gold,10933,10615,11676,7961,42,42
42467,1061600,Mr.Gold,10934,10616,11677,7962,42,42
42471,1061700,Mr.Gold,10935,10617,11678,7962,42,42
42475,1061800,Mr.Gold,10936,10618,11679,7963,42,42
42479,1061900,Mr.Gold,10937,10619,11680,7964,42,42
42483,1062000,Mr.Gold,10938,10620,11682,7965,42,42
42487,1062100,Mr.Gold,10939,10621,11683,7965,42,42
42491,1062200,Mr.Gold,10940,10622,11684,7966,42,42
42495,1062300,Mr.Gold,10941,10623,11685,7967,42,42
42499,1062400,Mr.Gold,10942,10624,11686,7968,42,42
42503,1062500,Mr.Gold,10943,10625,11687,7968,42,42
42507,1062600,Mr.Gold,10944,10626,11688,7969,42,42
42511,1062700,Mr.Gold,10945,10627,11689,7970,42,42
42515,1062800,Mr.Gold,10946,10628,11690,7971,42,42
42519,1062900,Mr.Gold,10947,10629,11691,7971,42,42
42523,1063000,Mr.Gold,10948,10630,11693,7972,42,42
42527,1063100,Mr.Gold,10949,10631,11694,7973,42,42
42531,1063200,Mr.Gold,10950,10632,11695,7974,42,42
42535,1063300,Mr.Gold,10951,10633,11696,7974,42,42
42539,1063400,Mr.Gold,10953,10634,11697,7975,42,42
42543,1063500,Mr.Gold,10954,10635,11698,7976,42,42
42547,1063600,Mr.Gold,10955,10636,11699,7977,42,42
42551,1063700,Mr.Gold,10956,10637,11700,7977,42,42
42555,1063800,Mr.Gold,10957,10638,11701,7978,42,42
42559,1063900,Mr.Gold,10958,10639,11702,7979,42,42
42563,1064000,Mr.Gold,10959,10640,11704,7980,42,42
42567,1064100,Mr.Gold,10960,10641,11705,7980,42,42
42571,1064200,Mr.Gold,10961,10642,11706,7981,42,42
42575,1064300,Mr.Gold,10962,10643,11707,7982,42,42
42579,1064400,Mr.Gold,10963,10644,11708,7983,42,42
42583,1064500,Mr.Gold,10964,10645,11709,7983,42,42
42587,1064600,Mr.Gold,10965,10646,11710,7984,42,42
42591,1064700,Mr.Gold,10966,10647,11711,7985,42,42
42595,1064800,Mr.Gold,10967,10648,11712,7986,42,42
42599,1064900,Mr.Gold,10968,10649,11713,7986,42,42
42603,1065000,Mr.Gold,10969,10650,11715,7987,42,42
42607,1065100,Mr.Gold,10970,10651,11716,7988,42,42
42611,1065200,Mr.Gold,10971,10652,11717,7989,42,42
42615,1065300,Mr.Gold,10972,10653,11718,7989,42,42
42619,1065400,Mr.Gold,10973,10654,11719,7990,42,42
42623,1065500,Mr.Gold,10974,10655,11720,7991,42,42
42627,1065600,Mr.Gold,10975,10656,11721,7992,42,42
42631,1065700,Mr.Gold,10976,10657,11722,7992,42,42
42635,1065800,Mr.Gold,10977,10658,11723,7993,42,42
42639,1065900,Mr.Gold,10978,10659,11724,7994,42,42
42643,1066000,Mr.Gold,10979,10660,11726,7995,42,42
42647,1066100,Mr.Gold,10980,10661,11727,7995,42,42
42651,1066200,Mr.Gold,10981,10662,11728,7996,42,42
42655,1066300,Mr.Gold,10982,10663,11729,7997,42,42
42659,1066400,Mr.Gold,10983,10664,11730,7998,42,42
42663,1066500,Mr.Gold,10984,10665,11731,7998,42,42
42667,1066600,Mr.Gold,10985,10666,11732,7999,42,42
42671,1066700,Mr.Gold,10987,10667,11733,8000,42,42
42675,1066800,Mr.Gold,10988,10668,11734,8001,42,42
42679,1066900,Mr.Gold,10989,10669,11735,8001,42,42
42683,1067000,Mr.Gold,10990,10670,11737,8002,42,42
42687,1067100,Mr.Gold,10991,10671,11738,8003,42,42
42691,1067200,Mr.Gold,10992,10672,11739,8004,42,42
42695,1067300,Mr.Gold,10993,10673,11740,8004,42,42
42699,1067400,Mr.Gold,10994,10674,11741,8005,42,42
42703,1067500,Mr.Gold,10995,10675,11742,8006,42,42
42707,1067600,Mr.Gold,10996,10676,11743,8007,42,42
42711,1067700,Mr.Gold,10997,10677,11744,8007,42,42
42715,1067800,Mr.Gold,10998,10678,11745,8008,42,42
42719,1067900,Mr.Gold,10999,10679,11746,8009,42,42
42723,1068000,Mr.Gold,11000,10680,11748,8010,42,42
42727,1068100,Mr.Gold,11001,10681,11749,8010,42,42
42731,1068200,Mr.Gold,11002,10682,11750,8011,42,42
42735,1068300,Mr.Gold,11003,10683,11751,8012,42,42
42739,1068400,Mr.Gold,11004,10684,11752,8013,42,42
42743,1068500,Mr.Gold,11005,10685,11753,8013,42,42
42747,1068600,Mr.Gold,11006,10686,11754,8014,42,42
42751,1068700,Mr.Gold,11007,10687,11755,8015,42,42
42755,1068800,Mr.Gold,11008,10688,11756,8016,42,42
42759,1068900,Mr.Gold,11009,10689,11757,8016,42,42
42763,1069000,Mr.Gold,11010,10690,11759,8017,42,42
42767,1069100,Mr.Gold,11011,10691,11760,8018,42,42
42771,1069200,Mr.Gold,11012,10692,11761,8019,42,42
42775,1069300,Mr.Gold,11013,10693,11762,8019,42,42
42779,1069400,Mr.Gold,11014,10694,11763,8020,42,42
42783,1069500,Mr.Gold,11015,10695,11764,8021,42,42
42787,1069600,Mr.Gold,11016,10696,11765,8022,42,42
42791,1069700,Mr.Gold,11017,10697,11766,8022,42,42
42795,1069800,Mr.Gold,11018,10698,11767,8023,42,42
42799,1069900,Mr.Gold,11019,10699,11768,8024,42,42
42803,1070000,Mr.Gold,11021,10700,11770,8025,42,42
42807,1070100,Mr.Gold,11022,10701,11771,8025,42,42
42811,1070200,Mr.Gold,11023,10702,11772,8026,42,42
42815,1070300,Mr.Gold,11024,10703,11773,8027,42,42
42819,1070400,Mr.Gold,11025,10704,11774,8028,42,42
42823,1070500,Mr.Gold,11026,10705,11775,8028,42,42
42827,1070600,Mr.Gold,11027,10706,11776,8029,42,42
42831,1070700,Mr.Gold,11028,10707,11777,8030,42,42
42835,1070800,Mr.Gold,11029,10708,11778,8031,42,42
42839,1070900,Mr.Gold,11030,10709,11779,8031,42,42
42843,1071000,Mr.Gold,11031,10710,11781,8032,42,42
42847,1071100,Mr.Gold,11032,10711,11782,8033,42,42
42851,1071200,Mr.Gold,11033,10712,11783,8034,42,42
42855,1071300,Mr.Gold,11034,10713,11784,8034,42,42
42859,1071400,Mr.Gold,11035,10714,11785,8035,42,42
42863,1071500,Mr.Gold,11036,10715,11786,8036,42,42
42867,1071600,Mr.Gold,11037,10716,11787,8037,42,42
42871,1071700,Mr.Gold,11038,10717,11788,8037,42,42
42875,1071800,Mr.Gold,11039,10718,11789,8038,42,42
42879,1071900,Mr.Gold,11040,10719,11790,8039,42,42
42883,1072000,Mr.Gold,11041,10720,11792,8040,42,42
42887,1072100,Mr.Gold,11042,10721,11793,8040,42,42
42891,1072200,Mr.Gold,11043,10722,11794,8041,42,42
42895,1072300,Mr.Gold,11044,10723,11795,8042,42,42
42899,1072400,Mr.Gold,11045,10724,11796,8043,42,42
42903,1072500,Mr.Gold,11046,10725,11797,8043,42,42
42907,1072600,Mr.Gold,11047,10726,11798,8044,42,42
42911,1072700,Mr.Gold,11048,10727,11799,8045,42,42
42915,1072800,Mr.Gold,11049,10728,11800,8046,42,42
42919,1072900,Mr.Gold,11050,10729,11801,8046,42,42
42923,1073000,Mr.Gold,11051,10730,11803,8047,42,42
42927,1073100,Mr.Gold,11052,10731,11804,8048,42,42
42931,1073200,Mr.Gold,11053,10732,11805,8049,42,42
42935,1073300,Mr.Gold,11054,10733,11806,8049,42,42
42939,1073400,Mr.Gold,11056,10734,11807,8050,42,42
42943,1073500,Mr.Gold,11057,10735,11808,8051,42,42
42947,1073600,Mr.Gold,11058,10736,11809,8052,42,42
42951,1073700,Mr.Gold,11059,10737,11810,8052,42,42
42955,1073800,Mr.Gold,11060,10738,11811,8053,42,42
42959,1073900,Mr.Gold,11061,10739,11812,8054,42,42
42963,1074000,Mr.Gold,11062,10740,11814,8055,42,42
42967,1074100,Mr.Gold,11063,10741,11815,8055,42,42
42971,1074200,Mr.Gold,11064,10742,11816,8056,42,42
42975,1074300,Mr.Gold,11065,10743,11817,8057,42,42
42979,1074400,Mr.Gold,11066,10744,11818,8058,42,42
42983,1074500,Mr.Gold,11067,10745,11819,8058,42,42
42987,1074600,Mr.Gold,11068,10746,11820,8059,42,42
42991,1074700,Mr.Gold,11069,10747,11821,8060,42,42
42995,1074800,Mr.Gold,11070,10748,11822,8061,42,42
42999,1074900,Mr.Gold,11071,10749,11823,8061,42,42
43003,1075000,Mr.Gold,11072,10750,11825,8062,43,43
43007,1075100,Mr.Gold,11073,10751,11826,8063,43,43
43011,1075200,Mr.Gold,11074,10752,11827,8064,43,43
43015,1075300,Mr.Gold,11075,10753,11828,8064,43,43
43019,1075400,Mr.Gold,11076,10754,11829,8065,43,43
43023,1075500,Mr.Gold,11077,10755,11830,8066,43,43
43027,1075600,Mr.Gold,11078,10756,11831,8067,43,43
43031,1075700,Mr.Gold,11079,10757,11832,8067,43,43
43035,1075800,Mr.Gold,11080,10758,11833,8068,43,43
43039,1075900,Mr.Gold,11081,10759,11834,8069,43,43
43043,1076000,Mr.Gold,11082,10760,11836,8070,43,43
43047,1076100,Mr.Gold,11083,10761,11837,8070,43,43
43051,1076200,Mr.Gold,11084,10762,11838,8071,43,43
43055,1076300,Mr.Gold,11085,10763,11839,8072,43,43
43059,1076400,Mr.Gold,11086,10764,11840,8073,43,43
43063,1076500,Mr.Gold,11087,10765,11841,8073,43,43
43067,1076600,Mr.Gold,11088,10766,11842,8074,43,43
43071,1076700,Mr.Gold,11090,10767,11843,8075,43,43
43075,1076800,Mr.Gold,11091,10768,11844,8076,43,43
43079,1076900,Mr.Gold,11092,10769,11845,8076,43,43
43083,1077000,Mr.Gold,11093,10770,11847,8077,43,43
43087,1077100,Mr.Gold,11094,10771,11848,8078,43,43
43091,1077200,Mr.Gold,11095,10772,11849,8079,43,43
43095,1077300,Mr.Gold,11096,10773,11850,8079,43,43
43099,1077400,Mr.Gold,11097,10774,11851,8080,43,43
43103,1077500,Mr.Gold,11098,10775,11852,8081,43,43
43107,1077600,Mr.Gold,11099,10776,11853,8082,43,43
43111,1077700,Mr.Gold,11100,10777,11854,8082,43,43
43115,1077800,Mr.Gold,11101,10778,11855,8083,43,43
43119,1077900,Mr.Gold,11102,10779,11856,8084,43,43
43123,1078000,Mr.Gold,11103,10780,11858,8085,43,43
43127,1078100,Mr.Gold,11104,10781,11859,8085,43,43
43131,1078200,Mr.Gold,11105,10782,11860,8086,43,43
43135,1078300,Mr.Gold,11106,10783,11861,8087,43,43
43139,1078400,Mr.Gold,11107,10784,11862,8088,43,43
43143,1078500,Mr.Gold,11108,10785,11863,8088,43,43
43147,1078600,Mr.Gold,11109,10786,11864,8089,43,43
43151,1078700,Mr.Gold,11110,10787,11865,8090,43,43
43155,1078800,Mr.Gold,11111,10788,11866,8091,43,43
43159,1078900,Mr.Gold,11112,10789,11867,8091,43,43
43163,1079000,Mr.Gold,11113,10790,11869,8092,43,43
43167,1079100,Mr.Gold,11114,10791,11870,8093,43,43
43171,1079200,Mr.Gold,11115,10792,11871,8094,43,43
43175,1079300,Mr.Gold,11116,10793,11872,8094,43,43
43179,1079400,Mr.Gold,11117,10794,11873,8095,43,43
43183,1079500,Mr.Gold,11118,10795,11874,8096,43,43
43187,1079600,Mr.Gold,11119,10796,11875,8097,43,43
43191,1079700,Mr.Gold,11120,10797,11876,8097,43,43
43195,1079800,Mr.Gold,11121,10798,11877,8098,43,43
43199,1079900,Mr.Gold,11122,10799,11878,8099,43,43
43203,1080000,Mr.Gold,11124,10800,11880,8100,43,43
43207,1080100,Mr.Gold,11125,10801,11881,8100,43,43
43211,1080200,Mr.Gold,11126,10802,11882,8101,43,43
43215,1080300,Mr.Gold,11127,10803,11883,8102,43,43
43219,1080400,Mr.Gold,11128,10804,11884,8103,43,43
43223,1080500,Mr.Gold,11129,10805,11885,8103,43,43
43227,1080600,Mr.Gold,11130,10806,11886,8104,43,43
43231,1080700,Mr.Gold,11131,10807,11887,8105,43,43
43235,1080800,Mr.Gold,11132,10808,11888,8106,43,43
43239,1080900,Mr.Gold,11133,10809,11889,8106,43,43
43243,1081000,Mr.Gold,11134,10810,11891,8107,43,43
43247,1081100,Mr.Gold,11135,10811,11892,8108,43,43
43251,1081200,Mr.Gold,11136,10812,11893,8109,43,43
43255,1081300,Mr.Gold,11137,10813,11894,8109,43,43
43259,1081400,Mr.Gold,11138,10814,11895,8110,43,43
43263,1081500,Mr.Gold,11139,10815,11896,8111,43,43
43267,1081600,Mr.Gold,11140,10816,11897,8112,43,43
43271,1081700,Mr.Gold,11141,10817,11898,8112,43,43
43275,1081800,Mr.Gold,11142,10818,11899,8113,43,43
43279,1081900,Mr.Gold,11143,10819,11900,8114,43,43
43283,1082000,Mr.Gold,11144,10820,11902,8115,43,43
43287,1082100,Mr.Gold,11145,10821,11903,8115,43,43
43291,1082200,Mr.Gold,11146,10822,11904,8116,43,43
43295,1082300,Mr.Gold,11147,10823,11905,8117,43,43
43299,1082400,Mr.Gold,11148,10824,11906,8118,43,43
43303,1082500,Mr.Gold,11149,10825,11907,8118,43,43
43307,1082600,Mr.Gold,11150,10826,11908,8119,43,43
43311,1082700,Mr.Gold,11151,10827,11909,8120,43,43
43315,1082800,Mr.Gold,11152,10828,11910,8121,43,43
43319,1082900,Mr.Gold,11153,10829,11911,8121,43,43
43323,1083000,Mr.Gold,11154,10830,11913,8122,43,43
43327,1083100,Mr.Gold,11155,10831,11914,8123,43,43
43331,1083200,Mr.Gold,11156,10832,11915,8124,43,43
43335,1083300,Mr.Gold,11157,10833,11916,8124,43,43
43339,1083400,Mr.Gold,11159,10834,11917,8125,43,43
43343,1083500,Mr.Gold,11160,10835,11918,8126,43,43
43347,1083600,Mr.Gold,11161,10836,11919,8127,43,43
43351,1083700,Mr.Gold,11162,10837,11920,8127,43,43
43355,1083800,Mr.Gold,11163,10838,11921,8128,43,43
43359,1083900,Mr.Gold,11164,10839,11922,8129,43,43
43363,1084000,Mr.Gold,11165,10840,11924,8130,43,43
43367,1084100,Mr.Gold,11166,10841,11925,8130,43,43
43371,1084200,Mr.Gold,11167,10842,11926,8131,43,43
43375,1084300,Mr.Gold,11168,10843,11927,8132,43,43
43379,1084400,Mr.Gold,11169,10844,11928,8133,43,43
43383,1084500,Mr.Gold,11170,10845,11929,8133,43,43
43387,1084600,Mr.Gold,11171,10846,11930,8134,43,43
43391,1084700,Mr.Gold,11172,10847,11931,8135,43,43
43395,1084800,Mr.Gold,11173,10848,11932,8136,43,43
43399,1084900,Mr.Gold,11174,10849,11933,8136,43,43
43403,1085000,Mr.Gold,11175,10850,11935,8137,43,43
43407,1085100,Mr.Gold,11176,10851,11936,8138,43,43
43411,1085200,Mr.Gold,11177,10852,11937,8139,43,43
43415,1085300,Mr.Gold,11178,10853,11938,8139,43,43
43419,1085400,Mr.Gold,11179,10854,11939,8140,43,43
43423,1085500,Mr.Gold,11180,10855,11940,8141,43,43
43427,1085600,Mr.Gold,11181,10856,11941,8142,43,43
43431,1085700,Mr.Gold,11182,10857,11942,8142,43,43
43435,1085800,Mr.Gold,11183,10858,11943,8143,43,43
43439,1085900,Mr.Gold,11184,10859,11944,8144,43,43
43443,1086000,Mr.Gold,11185,10860,11946,8145,43,43
43447,1086100,Mr.Gold,11186,10861,11947,8145,43,43
43451,1086200,Mr.Gold,11187,10862,11948,8146,43,43
43455,1086300,Mr.Gold,11188,10863,11949,8147,43,43
43459,1086400,Mr.Gold,11189,10864,11950,8148,43,43
43463,1086500,Mr.Gold,11190,10865,11951,8148,43,43
43467,1086600,Mr.Gold,11191,10866,11952,8149,43,43
43471,1086700,Mr.Gold,11193,10867,11953,8150,43,43
43475,1086800,Mr.Gold,11194,10868,11954,8151,43,43
43479,1086900,Mr.Gold,11195,10869,11955,8151,43,43
43483,1087000,Mr.Gold,11196,10870,11957,8152,43,43
43487,1087100,Mr.Gold,11197,10871,11958,8153,43,43
43491,1087200,Mr.Gold,11198,10872,11959,8154,43,43
43495,1087300,Mr.Gold,11199,10873,11960,8154,43,43
43499,1087400,Mr.Gold,11200,10874,11961,8155,43,43
43503,1087500,Mr.Gold,11201,10875,11962,8156,43,43
43507,1087600,Mr.Gold,11202,10876,11963,8157,43,43
43511,1087700,Mr.Gold,11203,10877,11964,8157,43,43
43515,1087800,Mr.Gold,11204,10878,11965,8158,43,43
43519,1087900,Mr.Gold,11205,10879,11966,8159,43,43
43523,1088000,Mr.Gold,11206,10880,11968,8160,43,43
43527,1088100,Mr.Gold,11207,10881,11969,8160,43,43
43531,1088200,Mr.Gold,11208,10882,11970,8161,43,43
43535,1088300,Mr.Gold,11209,10883,11971,8162,43,43
43539,1088400,Mr.Gold,11210,10884,11972,8163,43,43
43543,1088500,Mr.Gold,11211,10885,11973,8163,43,43
43547,1088600,Mr.Gold,11212,10886,11974,8164,43,43
43551,1088700,Mr.Gold,11213,10887,11975,8165,43,43
43555,1088800,Mr.Gold,11214,10888,11976,8166,43,43
43559,1088900,Mr.Gold,11215,10889,11977,8166,43,43
43563,1089000,Mr.Gold,11216,10890,11979,8167,43,43
43567,1089100,Mr.Gold,11217,10891,11980,8168,43,43
43571,1089200,Mr.Gold,11218,10892,11981,8169,43,43
43575,1089300,Mr.Gold,11219,10893,11982,8169,43,43
43579,1089400,Mr.Gold,11220,10894,11983,8170,43,43
43583,1089500,Mr.Gold,11221,10895,11984,8171,43,43
43587,1089600,Mr.Gold,11222,10896,11985,8172,43,43
43591,1089700,Mr.Gold,11223,10897,11986,8172,43,43
43595,1089800,Mr.Gold,11224,10898,11987,8173,43,43
43599,1089900,Mr.Gold,11225,10899,11988,8174,43,43
43603,1090000,Mr.Gold,11227,10900,11990,8175,43,43
43607,1090100,Mr.Gold,11228,10901,11991,8175,43,43
43611,1090200,Mr.Gold,11229,10902,11992,8176,43,43
43615,1090300,Mr.Gold,11230,10903,11993,8177,43,43
43619,1090400,Mr.Gold,11231,10904,11994,8178,43,43
43623,1090500,Mr.Gold,11232,10905,11995,8178,43,43
43627,1090600,Mr.Gold,11233,10906,11996,8179,43,43
43631,1090700,Mr.Gold,11234,10907,11997,8180,43,43
43635,1090800,Mr.Gold,11235,10908,11998,8181,43,43
43639,1090900,Mr.Gold,11236,10909,11999,8181,43,43
43643,1091000,Mr.Gold,11237,10910,12001,8182,43,43
43647,1091100,Mr.Gold,11238,10911,12002,8183,43,43
43651,1091200,Mr.Gold,11239,10912,12003,8184,43,43
43655,1091300,Mr.Gold,11240,10913,12004,8184,43,43
43659,1091400,Mr.Gold,11241,10914,12005,8185,43,43
43663,1091500,Mr.Gold,11242,10915,12006,8186,43,43
43667,1091600,Mr.Gold,11243,10916,12007,8187,43,43
43671,1091700,Mr.Gold,11244,10917,12008,8187,43,43
43675,1091800,Mr.Gold,11245,10918,12009,8188,43,43
43679,1091900,Mr.Gold,11246,10919,12010,8189,43,43
43683,1092000,Mr.Gold,11247,10920,12012,8190,43,43
43687,1092100,Mr.Gold,11248,10921,12013,8190,43,43
43691,1092200,Mr.Gold,11249,10922,12014,8191,43,43
43695,1092300,Mr.Gold,11250,10923,12015,8192,43,43
43699,1092400,Mr.Gold,11251,10924,12016,8193,43,43
43703,1092500,Mr.Gold,11252,10925,12017,8193,43,43
43707,1092600,Mr.Gold,11253,10926,12018,8194,43,43
43711,1092700,Mr.Gold,11254,10927,12019,8195,43,43
43715,1092800,Mr.Gold,11255,10928,12020,8196,43,43
43719,1092900,Mr.Gold,11256,10929,12021,8196,43,43
43723,1093000,Mr.Gold,11257,10930,12023,8197,43,43
43727,1093100,Mr.Gold,11258,10931,12024,8198,43,43
43731,1093200,Mr.Gold,11259,10932,12025,8199,43,43
43735,1093300,Mr.Gold,11260,10933,12026,8199,43,43
43739,1093400,Mr.Gold,11262,10934,12027,8200,43,43
43743,1093500,Mr.Gold,11263,10935,12028,8201,43,43
43747,1093600,Mr.Gold,11264,10936,12029,8202,43,43
43751,1093700,Mr.Gold,11265,10937,12030,8202,43,43
43755,1093800,Mr.Gold,11266,10938,12031,8203,43,43
43759,1093900,Mr.Gold,11267,10939,12032,8204,43,43
43763,1094000,Mr.Gold,11268,10940,12034,8205,43,43
43767,1094100,Mr.Gold,11269,10941,12035,8205,43,43
43771,1094200,Mr.Gold,11270,10942,12036,8206,43,43
43775,1094300,Mr.Gold,11271,10943,12037,8207,43,43
43779,1094400,Mr.Gold,11272,10944,12038,8208,43,43
43783,1094500,Mr.Gold,11273,10945,12039,8208,43,43
43787,1094600,Mr.Gold,11274,10946,12040,8209,43,43
43791,1094700,Mr.Gold,11275,10947,12041,8210,43,43
43795,1094800,Mr.Gold,11276,10948,12042,8211,43,43
43799,1094900,Mr.Gold,11277,10949,12043,8211,43,43
43803,1095000,Mr.Gold,11278,10950,12045,8212,43,43
43807,1095100,Mr.Gold,11279,10951,12046,8213,43,43
43811,1095200,Mr.Gold,11280,10952,12047,8214,43,43
43815,1095300,Mr.Gold,11281,10953,12048,8214,43,43
43819,1095400,Mr.Gold,11282,10954,12049,8215,43,43
43823,1095500,Mr.Gold,11283,10955,12050,8216,43,43
43827,1095600,Mr.Gold,11284,10956,12051,8217,43,43
43831,1095700,Mr.Gold,11285,10957,12052,8217,43,43
43835,1095800,Mr.Gold,11286,10958,12053,8218,43,43
43839,1095900,Mr.Gold,11287,10959,12054,8219,43,43
43843,1096000,Mr.Gold,11288,10960,12056,8220,43,43
43847,1096100,Mr.Gold,11289,10961,12057,8220,43,43
43851,1096200,Mr.Gold,11290,10962,12058,8221,43,43
43855,1096300,Mr.Gold,11291,10963,12059,8222,43,43
43859,1096400,Mr.Gold,11292,10964,12060,8223,43,43
43863,1096500,Mr.Gold,11293,10965,12061,8223,43,43
43867,1096600,Mr.Gold,11294,10966,12062,8224,43,43
43871,1096700,Mr.Gold,11296,10967,12063,8225,43,43
43875,1096800,Mr.Gold,11297,10968,12064,8226,43,43
43879,1096900,Mr.Gold,11298,10969,12065,8226,43,43
43883,1097000,Mr.Gold,11299,10970,12067,8227,43,43
43887,1097100,Mr.Gold,11300,10971,12068,8228,43,43
43891,1097200,Mr.Gold,11301,10972,12069,8229,43,43
43895,1097300,Mr.Gold,11302,10973,12070,8229,43,43
43899,1097400,Mr.Gold,11303,10974,12071,8230,43,43
43903,1097500,Mr.Gold,11304,10975,12072,8231,43,43
43907,1097600,Mr.Gold,11305,10976,12073,8232,43,43
