,time,player,wood,food,gold,stone,vils,mils
45930,1148200,TheBooyash,12859,13548,10333,10218,45,57
45934,1148300,TheBooyash,12860,13549,10334,10219,45,57
45938,1148400,TheBooyash,12862,13551,10335,10220,45,57
45942,1148500,TheBooyash,12863,13552,10336,10221,45,57
45946,1148600,TheBooyash,12864,13553,10337,10222,45,57
45950,1148700,TheBooyash,12865,13554,10338,10223,45,57
45954,1148800,TheBooyash,12866,13555,10339,10224,45,57
45958,1148900,TheBooyash,12867,13557,10340,10225,45,57
45962,1149000,TheBooyash,12868,13558,10341,10226,45,57
45966,1149100,TheBooyash,12869,13559,10341,10226,45,57
45970,1149200,TheBooyash,12871,13560,10342,10227,45,57
45974,1149300,TheBooyash,12872,13561,10343,10228,45,57
45978,1149400,TheBooyash,12873,13562,10344,10229,45,57
45982,1149500,TheBooyash,12874,13564,10345,10230,45,57
45986,1149600,TheBooyash,12875,13565,10346,10231,45,57
45990,1149700,TheBooyash,12876,13566,10347,10232,45,57
45994,1149800,TheBooyash,12877,13567,10348,10233,45,57
45998,1149900,TheBooyash,12878,13568,10349,10234,45,57
46002,1150000,TheBooyash,12880,13570,10350,10235,46,57
46006,1150100,TheBooyash,12881,13571,10350,10235,46,57
46010,1150200,TheBooyash,12882,13572,10351,10236,46,57
46014,1150300,TheBooyash,12883,13573,10352,10237,46,57
46018,1150400,TheBooyash,12884,13574,10353,10238,46,57
46022,1150500,TheBooyash,12885,13575,10354,10239,46,57
46026,1150600,TheBooyash,12886,13577,10355,10240,46,57
46030,1150700,TheBooyash,12887,13578,10356,10241,46,57
46034,1150800,TheBooyash,12888,13579,10357,10242,46,57
46038,1150900,TheBooyash,12890,13580,10358,10243,46,57
46042,1151000,TheBooyash,12891,13581,10359,10243,46,57
46046,1151100,TheBooyash,12892,13582,10359,10244,46,57
46050,1151200,TheBooyash,12893,13584,10360,10245,46,57
46054,1151300,TheBooyash,12894,13585,10361,10246,46,57
46058,1151400,TheBooyash,12895,13586,10362,10247,46,57
46062,1151500,TheBooyash,12896,13587,10363,10248,46,57
46066,1151600,TheBooyash,12897,13588,10364,10249,46,57
46070,1151700,TheBooyash,12899,13590,10365,10250,46,57
46074,1151800,TheBooyash,12900,13591,10366,10251,46,57
46078,1151900,TheBooyash,12901,13592,10367,10251,46,57
46082,1152000,TheBooyash,12902,13593,10368,10252,46,57
46086,1152100,TheBooyash,12903,13594,10368,10253,46,57
46090,1152200,TheBooyash,12904,13595,10369,10254,46,57
46094,1152300,TheBooyash,12905,13597,10370,10255,46,57
46098,1152400,TheBooyash,12906,13598,10371,10256,46,57
46102,1152500,TheBooyash,12908,13599,10372,10257,46,57
46106,1152600,TheBooyash,12909,13600,10373,10258,46,57
46110,1152700,TheBooyash,12910,13601,10374,10259,46,57
46114,1152800,TheBooyash,12911,13603,10375,10259,46,57
46118,1152900,TheBooyash,12912,13604,10376,10260,46,57
46122,1153000,TheBooyash,12913,13605,10377,10261,46,57
46126,1153100,TheBooyash,12914,13606,10377,10262,46,57
46130,1153200,TheBooyash,12915,13607,10378,10263,46,57
46134,1153300,TheBooyash,12916,13608,10379,10264,46,57
46138,1153400,TheBooyash,12918,13610,10380,10265,46,57
46142,1153500,TheBooyash,12919,13611,10381,10266,46,57
46146,1153600,TheBooyash,12920,13612,10382,10267,46,57
46150,1153700,TheBooyash,12921,13613,10383,10267,46,57
46154,1153800,TheBooyash,12922,13614,10384,10268,46,57
46158,1153900,TheBooyash,12923,13616,10385,10269,46,57
46162,1154000,TheBooyash,12924,13617,10386,10270,46,57
46166,1154100,TheBooyash,12925,13618,10386,10271,46,57
46170,1154200,TheBooyash,12927,13619,10387,10272,46,57
46174,1154300,TheBooyash,12928,13620,10388,10273,46,57
46178,1154400,TheBooyash,12929,13621,10389,10274,46,57
46182,1154500,TheBooyash,12930,13623,10390,10275,46,57
46186,1154600,TheBooyash,12931,13624,10391,10275,46,57
46190,1154700,TheBooyash,12932,13625,10392,10276,46,57
46194,1154800,TheBooyash,12933,13626,10393,10277,46,57
46198,1154900,TheBooyash,12934,13627,10394,10278,46,57
46202,1155000,TheBooyash,12936,13629,10395,10279,46,57
46206,1155100,TheBooyash,12937,13630,10395,10280,46,57
46210,1155200,TheBooyash,12938,13631,10396,10281,46,57
46214,1155300,TheBooyash,12939,13632,10397,10282,46,57
46218,1155400,TheBooyash,12940,13633,10398,10283,46,57
46222,1155500,TheBooyash,12941,13634,10399,10283,46,57
46226,1155600,TheBooyash,12942,13636,10400,10284,46,57
46230,1155700,TheBooyash,12943,13637,10401,10285,46,57
46234,1155800,TheBooyash,12944,13638,10402,10286,46,57
46238,1155900,TheBooyash,12946,13639,10403,10287,46,57
46242,1156000,TheBooyash,12947,13640,10404,10288,46,57
46246,1156100,TheBooyash,12948,13641,10404,10289,46,57
46250,1156200,TheBooyash,12949,13643,10405,10290,46,57
46254,1156300,TheBooyash,12950,13644,10406,10291,46,57
46258,1156400,TheBooyash,12951,13645,10407,10291,46,57
46262,1156500,TheBooyash,12952,13646,10408,10292,46,57
46266,1156600,TheBooyash,12953,13647,10409,10293,46,57
46270,1156700,TheBooyash,12955,13649,10410,10294,46,57
46274,1156800,TheBooyash,12956,13650,10411,10295,46,57
46278,1156900,TheBooyash,12957,13651,10412,10296,46,57
46282,1157000,TheBooyash,12958,13652,10413,10297,46,57
46286,1157100,TheBooyash,12959,13653,10413,10298,46,57
46290,1157200,TheBooyash,12960,13654,10414,10299,46,57
46294,1157300,TheBooyash,12961,13656,10415,10299,46,57
46298,1157400,TheBooyash,12962,13657,10416,10300,46,57
46302,1157500,TheBooyash,12964,13658,10417,10301,46,57
46306,1157600,TheBooyash,12965,13659,10418,10302,46,57
46310,1157700,TheBooyash,12966,13660,10419,10303,46,57
46314,1157800,TheBooyash,12967,13662,10420,10304,46,57
46318,1157900,TheBooyash,12968,13663,10421,10305,46,57
46322,1158000,TheBooyash,12969,13664,10422,10306,46,57
46326,1158100,TheBooyash,12970,13665,10422,10307,46,57
46330,1158200,TheBooyash,12971,13666,10423,10307,46,57
46334,1158300,TheBooyash,12972,13667,10424,10308,46,57
46338,1158400,TheBooyash,12974,13669,10425,10309,46,57
46342,1158500,TheBooyash,12975,13670,10426,10310,46,57
46346,1158600,TheBooyash,12976,13671,10427,10311,46,57
46350,1158700,TheBooyash,12977,13672,10428,10312,46,57
46354,1158800,TheBooyash,12978,13673,10429,10313,46,57
46358,1158900,TheBooyash,12979,13675,10430,10314,46,57
46362,1159000,TheBooyash,12980,13676,10431,10315,46,57
46366,1159100,TheBooyash,12981,13677,10431,10315,46,57
46370,1159200,TheBooyash,12983,13678,10432,10316,46,57
46374,1159300,TheBooyash,12984,13679,10433,10317,46,57
46378,1159400,TheBooyash,12985,13680,10434,10318,46,57
46382,1159500,TheBooyash,12986,13682,10435,10319,46,57
46386,1159600,TheBooyash,12987,13683,10436,10320,46,57
46390,1159700,TheBooyash,12988,13684,10437,10321,46,57
46394,1159800,TheBooyash,12989,13685,10438,10322,46,57
46398,1159900,TheBooyash,12990,13686,10439,10323,46,57
46402,1160000,TheBooyash,12992,13688,10440,10324,46,58
46406,1160100,TheBooyash,12993,13689,10440,10324,46,58
46410,1160200,TheBooyash,12994,13690,10441,10325,46,58
46414,1160300,TheBooyash,12995,13691,10442,10326,46,58
46418,1160400,TheBooyash,12996,13692,10443,10327,46,58
46422,1160500,TheBooyash,12997,13693,10444,10328,46,58
46426,1160600,TheBooyash,12998,13695,10445,10329,46,58
46430,1160700,TheBooyash,12999,13696,10446,10330,46,58
46434,1160800,TheBooyash,13000,13697,10447,10331,46,58
46438,1160900,TheBooyash,13002,13698,10448,10332,46,58
46442,1161000,TheBooyash,13003,13699,10449,10332,46,58
46446,1161100,TheBooyash,13004,13700,10449,10333,46,58
46450,1161200,TheBooyash,13005,13702,10450,10334,46,58
46454,1161300,TheBooyash,13006,13703,10451,10335,46,58
46458,1161400,TheBooyash,13007,13704,10452,10336,46,58
46462,1161500,TheBooyash,13008,13705,10453,10337,46,58
46466,1161600,TheBooyash,13009,13706,10454,10338,46,58
46470,1161700,TheBooyash,13011,13708,10455,10339,46,58
46474,1161800,TheBooyash,13012,13709,10456,10340,46,58
46478,1161900,TheBooyash,13013,13710,10457,10340,46,58
46482,1162000,TheBooyash,13014,13711,10458,10341,46,58
46486,1162100,TheBooyash,13015,13712,10458,10342,46,58
46490,1162200,TheBooyash,13016,13713,10459,10343,46,58
46494,1162300,TheBooyash,13017,13715,10460,10344,46,58
46498,1162400,TheBooyash,13018,13716,10461,10345,46,58
46502,1162500,TheBooyash,13020,13717,10462,10346,46,58
46506,1162600,TheBooyash,13021,13718,10463,10347,46,58
46510,1162700,TheBooyash,13022,13719,10464,10348,46,58
46514,1162800,TheBooyash,13023,13721,10465,10348,46,58
46518,1162900,TheBooyash,13024,13722,10466,10349,46,58
46522,1163000,TheBooyash,13025,13723,10467,10350,46,58
46526,1163100,TheBooyash,13026,13724,10467,10351,46,58
46530,1163200,TheBooyash,13027,13725,10468,10352,46,58
46534,1163300,TheBooyash,13028,13726,10469,10353,46,58
46538,1163400,TheBooyash,13030,13728,10470,10354,46,58
46542,1163500,TheBooyash,13031,13729,10471,10355,46,58
46546,1163600,TheBooyash,13032,13730,10472,10356,46,58
46550,1163700,TheBooyash,13033,13731,10473,10356,46,58
46554,1163800,TheBooyash,13034,13732,10474,10357,46,58
46558,1163900,TheBooyash,13035,13734,10475,10358,46,58
46562,1164000,TheBooyash,13036,13735,10476,10359,46,58
46566,1164100,TheBooyash,13037,13736,10476,10360,46,58
46570,1164200,TheBooyash,13039,13737,10477,10361,46,58
46574,1164300,TheBooyash,13040,13738,10478,10362,46,58
46578,1164400,TheBooyash,13041,13739,10479,10363,46,58
46582,1164500,TheBooyash,13042,13741,10480,10364,46,58
46586,1164600,TheBooyash,13043,13742,10481,10364,46,58
46590,1164700,TheBooyash,13044,13743,10482,10365,46,58
46594,1164800,TheBooyash,13045,13744,10483,10366,46,58
46598,1164900,TheBooyash,13046,13745,10484,10367,46,58
46602,1165000,TheBooyash,13048,13747,10485,10368,46,58
46606,1165100,TheBooyash,13049,13748,10485,10369,46,58
46610,1165200,TheBooyash,13050,13749,10486,10370,46,58
46614,1165300,TheBooyash,13051,13750,10487,10371,46,58
46618,1165400,TheBooyash,13052,13751,10488,10372,46,58
46622,1165500,TheBooyash,13053,13752,10489,10372,46,58
46626,1165600,TheBooyash,13054,13754,10490,10373,46,58
46630,1165700,TheBooyash,13055,13755,10491,10374,46,58
46634,1165800,TheBooyash,13056,13756,10492,10375,46,58
46638,1165900,TheBooyash,13058,13757,10493,10376,46,58
46642,1166000,TheBooyash,13059,13758,10494,10377,46,58
46646,1166100,TheBooyash,13060,13759,10494,10378,46,58
46650,1166200,TheBooyash,13061,13761,10495,10379,46,58
46654,1166300,TheBooyash,13062,13762,10496,10380,46,58
46658,1166400,TheBooyash,13063,13763,10497,10380,46,58
46662,1166500,TheBooyash,13064,13764,10498,10381,46,58
46666,1166600,TheBooyash,13065,13765,10499,10382,46,58
46670,1166700,TheBooyash,13067,13767,10500,10383,46,58
46674,1166800,TheBooyash,13068,13768,10501,10384,46,58
46678,1166900,TheBooyash,13069,13769,10502,10385,46,58
46682,1167000,TheBooyash,13070,13770,10503,10386,46,58
46686,1167100,TheBooyash,13071,13771,10503,10387,46,58
46690,1167200,TheBooyash,13072,13772,10504,10388,46,58
46694,1167300,TheBooyash,13073,13774,10505,10388,46,58
46698,1167400,TheBooyash,13074,13775,10506,10389,46,58
46702,1167500,TheBooyash,13076,13776,10507,10390,46,58
46706,1167600,TheBooyash,13077,13777,10508,10391,46,58
46710,1167700,TheBooyash,13078,13778,10509,10392,46,58
46714,1167800,TheBooyash,13079,13780,10510,10393,46,58
46718,1167900,TheBooyash,13080,13781,10511,10394,46,58
46722,1168000,TheBooyash,13081,13782,10512,10395,46,58
46726,1168100,TheBooyash,13082,13783,10512,10396,46,58
46730,1168200,TheBooyash,13083,13784,10513,10396,46,58
46734,1168300,TheBooyash,13084,13785,10514,10397,46,58
46738,1168400,TheBooyash,13086,13787,10515,10398,46,58
46742,1168500,TheBooyash,13087,13788,10516,10399,46,58
46746,1168600,TheBooyash,13088,13789,10517,10400,46,58
46750,1168700,TheBooyash,13089,13790,10518,10401,46,58
46754,1168800,TheBooyash,13090,13791,10519,10402,46,58
46758,1168900,TheBooyash,13091,13793,10520,10403,46,58
46762,1169000,TheBooyash,13092,13794,10521,10404,46,58
46766,1169100,TheBooyash,13093,13795,10521,10404,46,58
46770,1169200,TheBooyash,13095,13796,10522,10405,46,58
46774,1169300,TheBooyash,13096,13797,10523,10406,46,58
46778,1169400,TheBooyash,13097,13798,10524,10407,46,58
46782,1169500,TheBooyash,13098,13800,10525,10408,46,58
46786,1169600,TheBooyash,13099,13801,10526,10409,46,58
46790,1169700,TheBooyash,13100,13802,10527,10410,46,58
46794,1169800,TheBooyash,13101,13803,10528,10411,46,58
46798,1169900,TheBooyash,13102,13804,10529,10412,46,58
46802,1170000,TheBooyash,13104,13806,10530,10413,46,58
46806,1170100,TheBooyash,13105,13807,10530,10413,46,58
46810,1170200,TheBooyash,13106,13808,10531,10414,46,58
46814,1170300,TheBooyash,13107,13809,10532,10415,46,58
46818,1170400,TheBooyash,13108,13810,10533,10416,46,58
46822,1170500,TheBooyash,13109,13811,10534,10417,46,58
46826,1170600,TheBooyash,13110,13813,10535,10418,46,58
46830,1170700,TheBooyash,13111,13814,10536,10419,46,58
46834,1170800,TheBooyash,13112,13815,10537,10420,46,58
46838,1170900,TheBooyash,13114,13816,10538,10421,46,58
46842,1171000,TheBooyash,13115,13817,10539,10421,46,58
46846,1171100,TheBooyash,13116,13818,10539,10422,46,58
46850,1171200,TheBooyash,13117,13820,10540,10423,46,58
46854,1171300,TheBooyash,13118,13821,10541,10424,46,58
46858,1171400,TheBooyash,13119,13822,10542,10425,46,58
46862,1171500,TheBooyash,13120,13823,10543,10426,46,58
46866,1171600,TheBooyash,13121,13824,10544,10427,46,58
46870,1171700,TheBooyash,13123,13826,10545,10428,46,58
46874,1171800,TheBooyash,13124,13827,10546,10429,46,58
46878,1171900,TheBooyash,13125,13828,10547,10429,46,58
46882,1172000,TheBooyash,13126,13829,10548,10430,46,58
46886,1172100,TheBooyash,13127,13830,10548,10431,46,58
46890,1172200,TheBooyash,13128,13831,10549,10432,46,58
46894,1172300,TheBooyash,13129,13833,10550,10433,46,58
46898,1172400,TheBooyash,13130,13834,10551,10434,46,58
46902,1172500,TheBooyash,13132,13835,10552,10435,46,58
46906,1172600,TheBooyash,13133,13836,10553,10436,46,58
46910,1172700,TheBooyash,13134,13837,10554,10437,46,58
46914,1172800,TheBooyash,13135,13839,10555,10437,46,58
46918,1172900,TheBooyash,13136,13840,10556,10438,46,58
46922,1173000,TheBooyash,13137,13841,10557,10439,46,58
46926,1173100,TheBooyash,13138,13842,10557,10440,46,58
46930,1173200,TheBooyash,13139,13843,10558,10441,46,58
46934,1173300,TheBooyash,13140,13844,10559,10442,46,58
46938,1173400,TheBooyash,13142,13846,10560,10443,46,58
46942,1173500,TheBooyash,13143,13847,10561,10444,46,58
46946,1173600,TheBooyash,13144,13848,10562,10445,46,58
46950,1173700,TheBooyash,13145,13849,10563,10445,46,58
46954,1173800,TheBooyash,13146,13850,10564,10446,46,58
46958,1173900,TheBooyash,13147,13852,10565,10447,46,58
46962,1174000,TheBooyash,13148,13853,10566,10448,46,58
46966,1174100,TheBooyash,13149,13854,10566,10449,46,58
46970,1174200,TheBooyash,13151,13855,10567,10450,46,58
46974,1174300,TheBooyash,13152,13856,10568,10451,46,58
46978,1174400,TheBooyash,13153,13857,10569,10452,46,58
46982,1174500,TheBooyash,13154,13859,10570,10453,46,58
46986,1174600,TheBooyash,13155,13860,10571,10453,46,58
46990,1174700,TheBooyash,13156,13861,10572,10454,46,58
46994,1174800,TheBooyash,13157,13862,10573,10455,46,58
46998,1174900,TheBooyash,13158,13863,10574,10456,46,58
47002,1175000,TheBooyash,13160,13865,10575,10457,47,58
47006,1175100,TheBooyash,13161,13866,10575,10458,47,58
47010,1175200,TheBooyash,13162,13867,10576,10459,47,58
47014,1175300,TheBooyash,13163,13868,10577,10460,47,58
47018,1175400,TheBooyash,13164,13869,10578,10461,47,58
47022,1175500,TheBooyash,13165,13870,10579,10461,47,58
47026,1175600,TheBooyash,13166,13872,10580,10462,47,58
47030,1175700,TheBooyash,13167,13873,10581,10463,47,58
47034,1175800,TheBooyash,13168,13874,10582,10464,47,58
47038,1175900,TheBooyash,13170,13875,10583,10465,47,58
47042,1176000,TheBooyash,13171,13876,10584,10466,47,58
47046,1176100,TheBooyash,13172,13877,10584,10467,47,58
47050,1176200,TheBooyash,13173,13879,10585,10468,47,58
47054,1176300,TheBooyash,13174,13880,10586,10469,47,58
47058,1176400,TheBooyash,13175,13881,10587,10469,47,58
47062,1176500,TheBooyash,13176,13882,10588,10470,47,58
47066,1176600,TheBooyash,13177,13883,10589,10471,47,58
47070,1176700,TheBooyash,13179,13885,10590,10472,47,58
47074,1176800,TheBooyash,13180,13886,10591,10473,47,58
47078,1176900,TheBooyash,13181,13887,10592,10474,47,58
47082,1177000,TheBooyash,13182,13888,10593,10475,47,58
47086,1177100,TheBooyash,13183,13889,10593,10476,47,58
47090,1177200,TheBooyash,13184,13890,10594,10477,47,58
47094,1177300,TheBooyash,13185,13892,10595,10477,47,58
47098,1177400,TheBooyash,13186,13893,10596,10478,47,58
47102,1177500,TheBooyash,13188,13894,10597,10479,47,58
47106,1177600,TheBooyash,13189,13895,10598,10480,47,58
47110,1177700,TheBooyash,13190,13896,10599,10481,47,58
47114,1177800,TheBooyash,13191,13898,10600,10482,47,58
47118,1177900,TheBooyash,13192,13899,10601,10483,47,58
47122,1178000,TheBooyash,13193,13900,10602,10484,47,58
47126,1178100,TheBooyash,13194,13901,10602,10485,47,58
47130,1178200,TheBooyash,13195,13902,10603,10485,47,58
47134,1178300,TheBooyash,13196,13903,10604,10486,47,58
47138,1178400,TheBooyash,13198,13905,10605,10487,47,58
47142,1178500,TheBooyash,13199,13906,10606,10488,47,58
47146,1178600,TheBooyash,13200,13907,10607,10489,47,58
47150,1178700,TheBooyash,13201,13908,10608,10490,47,58
47154,1178800,TheBooyash,13202,13909,10609,10491,47,58
47158,1178900,TheBooyash,13203,13911,10610,10492,47,58
47162,1179000,TheBooyash,13204,13912,10611,10493,47,58
47166,1179100,TheBooyash,13205,13913,10611,10493,47,58
47170,1179200,TheBooyash,13207,13914,10612,10494,47,58
47174,1179300,TheBooyash,13208,13915,10613,10495,47,58
47178,1179400,TheBooyash,13209,13916,10614,10496,47,58
47182,1179500,TheBooyash,13210,13918,10615,10497,47,58
47186,1179600,TheBooyash,13211,13919,10616,10498,47,58
47190,1179700,TheBooyash,13212,13920,10617,10499,47,58
47194,1179800,TheBooyash,13213,13921,10618,10500,47,58
47198,1179900,TheBooyash,13214,13922,10619,10501,47,58
47202,1180000,TheBooyash,13216,13924,10620,10502,47,59
47206,1180100,TheBooyash,13217,13925,10620,10502,47,59
47210,1180200,TheBooyash,13218,13926,10621,10503,47,59
47214,1180300,TheBooyash,13219,13927,10622,10504,47,59
47218,1180400,TheBooyash,13220,13928,10623,10505,47,59
47222,1180500,TheBooyash,13221,13929,10624,10506,47,59
47226,1180600,TheBooyash,13222,13931,10625,10507,47,59
47230,1180700,TheBooyash,13223,13932,10626,10508,47,59
47234,1180800,TheBooyash,13224,13933,10627,10509,47,59
47238,1180900,TheBooyash,13226,13934,10628,10510,47,59
47242,1181000,TheBooyash,13227,13935,10629,10510,47,59
47246,1181100,TheBooyash,13228,13936,10629,10511,47,59
47250,1181200,TheBooyash,13229,13938,10630,10512,47,59
47254,1181300,TheBooyash,13230,13939,10631,10513,47,59
47258,1181400,TheBooyash,13231,13940,10632,10514,47,59
47262,1181500,TheBooyash,13232,13941,10633,10515,47,59
47266,1181600,TheBooyash,13233,13942,10634,10516,47,59
47270,1181700,TheBooyash,13235,13944,10635,10517,47,59
47274,1181800,TheBooyash,13236,13945,10636,10518,47,59
47278,1181900,TheBooyash,13237,13946,10637,10518,47,59
47282,1182000,TheBooyash,13238,13947,10638,10519,47,59
47286,1182100,TheBooyash,13239,13948,10638,10520,47,59
47290,1182200,TheBooyash,13240,13949,10639,10521,47,59
47294,1182300,TheBooyash,13241,13951,10640,10522,47,59
47298,1182400,TheBooyash,13242,13952,10641,10523,47,59
47302,1182500,TheBooyash,13244,13953,10642,10524,47,59
47306,1182600,TheBooyash,13245,13954,10643,10525,47,59
47310,1182700,TheBooyash,13246,13955,10644,10526,47,59
47314,1182800,TheBooyash,13247,13957,10645,10526,47,59
47318,1182900,TheBooyash,13248,13958,10646,10527,47,59
47322,1183000,TheBooyash,13249,13959,10647,10528,47,59
47326,1183100,TheBooyash,13250,13960,10647,10529,47,59
47330,1183200,TheBooyash,13251,13961,10648,10530,47,59
47334,1183300,TheBooyash,13252,13962,10649,10531,47,59
47338,1183400,TheBooyash,13254,13964,10650,10532,47,59
47342,1183500,TheBooyash,13255,13965,10651,10533,47,59
47346,1183600,TheBooyash,13256,13966,10652,10534,47,59
47350,1183700,TheBooyash,13257,13967,10653,10534,47,59
47354,1183800,TheBooyash,13258,13968,10654,10535,47,59
47358,1183900,TheBooyash,13259,13970,10655,10536,47,59
47362,1184000,TheBooyash,13260,13971,10656,10537,47,59
47366,1184100,TheBooyash,13261,13972,10656,10538,47,59
47370,1184200,TheBooyash,13263,13973,10657,10539,47,59
47374,1184300,TheBooyash,13264,13974,10658,10540,47,59
47378,1184400,TheBooyash,13265,13975,10659,10541,47,59
47382,1184500,TheBooyash,13266,13977,10660,10542,47,59
47386,1184600,TheBooyash,13267,13978,10661,10542,47,59
47390,1184700,TheBooyash,13268,13979,10662,10543,47,59
47394,1184800,TheBooyash,13269,13980,10663,10544,47,59
47398,1184900,TheBooyash,13270,13981,10664,10545,47,59
47402,1185000,TheBooyash,13272,13983,10665,10546,47,59
47406,1185100,TheBooyash,13273,13984,10665,10547,47,59
47410,1185200,TheBooyash,13274,13985,10666,10548,47,59
47414,1185300,TheBooyash,13275,13986,10667,10549,47,59
47418,1185400,TheBooyash,13276,13987,10668,10550,47,59
47422,1185500,TheBooyash,13277,13988,10669,10550,47,59
47426,1185600,TheBooyash,13278,13990,10670,10551,47,59
47430,1185700,TheBooyash,13279,13991,10671,10552,47,59
47434,1185800,TheBooyash,13280,13992,10672,10553,47,59
47438,1185900,TheBooyash,13282,13993,10673,10554,47,59
47442,1186000,TheBooyash,13283,13994,10674,10555,47,59
47446,1186100,TheBooyash,13284,13995,10674,10556,47,59
47450,1186200,TheBooyash,13285,13997,10675,10557,47,59
47454,1186300,TheBooyash,13286,13998,10676,10558,47,59
47458,1186400,TheBooyash,13287,13999,10677,10558,47,59
47462,1186500,TheBooyash,13288,14000,10678,10559,47,59
47466,1186600,TheBooyash,13289,14001,10679,10560,47,59
47470,1186700,TheBooyash,13291,14003,10680,10561,47,59
47474,1186800,TheBooyash,13292,14004,10681,10562,47,59
47478,1186900,TheBooyash,13293,14005,10682,10563,47,59
47482,1187000,TheBooyash,13294,14006,10683,10564,47,59
47486,1187100,TheBooyash,13295,14007,10683,10565,47,59
47490,1187200,TheBooyash,13296,14008,10684,10566,47,59
47494,1187300,TheBooyash,13297,14010,10685,10566,47,59
47498,1187400,TheBooyash,13298,14011,10686,10567,47,59
47502,1187500,TheBooyash,13300,14012,10687,10568,47,59
47506,1187600,TheBooyash,13301,14013,10688,10569,47,59
47510,1187700,TheBooyash,13302,14014,10689,10570,47,59
47514,1187800,TheBooyash,13303,14016,10690,10571,47,59
47518,1187900,TheBooyash,13304,14017,10691,10572,47,59
47522,1188000,TheBooyash,13305,14018,10692,10573,47,59
47526,1188100,TheBooyash,13306,14019,10692,10574,47,59
47530,1188200,TheBooyash,13307,14020,10693,10574,47,59
47534,1188300,TheBooyash,13308,14021,10694,10575,47,59
47538,1188400,TheBooyash,13310,14023,10695,10576,47,59
47542,1188500,TheBooyash,13311,14024,10696,10577,47,59
47546,1188600,TheBooyash,13312,14025,10697,10578,47,59
47550,1188700,TheBooyash,13313,14026,10698,10579,47,59
47554,1188800,TheBooyash,13314,14027,10699,10580,47,59
47558,1188900,TheBooyash,13315,14029,10700,10581,47,59
47562,1189000,TheBooyash,13316,14030,10701,10582,47,59
47566,1189100,TheBooyash,13317,14031,10701,10582,47,59
47570,1189200,TheBooyash,13319,14032,10702,10583,47,59
47574,1189300,TheBooyash,13320,14033,10703,10584,47,59
47578,1189400,TheBooyash,13321,14034,10704,10585,47,59
47582,1189500,TheBooyash,13322,14036,10705,10586,47,59
47586,1189600,TheBooyash,13323,14037,10706,10587,47,59
47590,1189700,TheBooyash,13324,14038,10707,10588,47,59
47594,1189800,TheBooyash,13325,14039,10708,10589,47,59
47598,1189900,TheBooyash,13326,14040,10709,10590,47,59
47602,1190000,TheBooyash,13328,14042,10710,10591,47,59
47606,1190100,TheBooyash,13329,14043,10710,10591,47,59
47610,1190200,TheBooyash,13330,14044,10711,10592,47,59
47614,1190300,TheBooyash,13331,14045,10712,10593,47,59
47618,1190400,TheBooyash,13332,14046,10713,10594,47,59
47622,1190500,TheBooyash,13333,14047,10714,10595,47,59
47626,1190600,TheBooyash,13334,14049,10715,10596,47,59
47630,1190700,TheBooyash,13335,14050,10716,10597,47,59
47634,1190800,TheBooyash,13336,14051,10717,10598,47,59
47638,1190900,TheBooyash,13338,14052,10718,10599,47,59
47642,1191000,TheBooyash,13339,14053,10719,10599,47,59
47646,1191100,TheBooyash,13340,14054,10719,10600,47,59
47650,1191200,TheBooyash,13341,14056,10720,10601,47,59
47654,1191300,TheBooyash,13342,14057,10721,10602,47,59
47658,1191400,TheBooyash,13343,14058,10722,10603,47,59
47662,1191500,TheBooyash,13344,14059,10723,10604,47,59
47666,1191600,TheBooyash,13345,14060,10724,10605,47,59
47670,1191700,TheBooyash,13347,14062,10725,10606,47,59
47674,1191800,TheBooyash,13348,14063,10726,10607,47,59
47678,1191900,TheBooyash,13349,14064,10727,10607,47,59
47682,1192000,TheBooyash,13350,14065,10728,10608,47,59
47686,1192100,TheBooyash,13351,14066,10728,10609,47,59
47690,1192200,TheBooyash,13352,14067,10729,10610,47,59
47694,1192300,TheBooyash,13353,14069,10730,10611,47,59
47698,1192400,TheBooyash,13354,14070,10731,10612,47,59
47702,1192500,TheBooyash,13356,14071,10732,10613,47,59
47706,1192600,TheBooyash,13357,14072,10733,10614,47,59
47710,1192700,TheBooyash,13358,14073,10734,10615,47,59
47714,1192800,TheBooyash,13359,14075,10735,10615,47,59
47718,1192900,TheBooyash,13360,14076,10736,10616,47,59
47722,1193000,TheBooyash,13361,14077,10737,10617,47,59
47726,1193100,TheBooyash,13362,14078,10737,10618,47,59
47730,1193200,TheBooyash,13363,14079,10738,10619,47,59
47734,1193300,TheBooyash,13364,14080,10739,10620,47,59
47738,1193400,TheBooyash,13366,14082,10740,10621,47,59
47742,1193500,TheBooyash,13367,14083,10741,10622,47,59
47746,1193600,TheBooyash,13368,14084,10742,10623,47,59
47750,1193700,TheBooyash,13369,14085,10743,10623,47,59
47754,1193800,TheBooyash,13370,14086,10744,10624,47,59
47758,1193900,TheBooyash,13371,14088,10745,10625,47,59
47762,1194000,TheBooyash,13372,14089,10746,10626,47,59
47766,1194100,TheBooyash,13373,14090,10746,10627,47,59
47770,1194200,TheBooyash,13375,14091,10747,10628,47,59
47774,1194300,TheBooyash,13376,14092,10748,10629,47,59
47778,1194400,TheBooyash,13377,14093,10749,10630,47,59
47782,1194500,TheBooyash,13378,14095,10750,10631,47,59
47786,1194600,TheBooyash,13379,14096,10751,10631,47,59
