,time,player,wood,food,gold,stone,vils,mils
44348,1108700,TheMustache,12195,13304,10532,9423,55,77
44352,1108800,TheMustache,12196,13305,10533,9424,55,77
44356,1108900,TheMustache,12197,13306,10534,9425,55,77
44360,1109000,TheMustache,12199,13308,10535,9426,55,77
44364,1109100,TheMustache,12200,13309,10536,9427,55,77
44368,1109200,TheMustache,12201,13310,10537,9428,55,77
44372,1109300,TheMustache,12202,13311,10538,9429,55,77
44376,1109400,TheMustache,12203,13312,10539,9429,55,77
44380,1109500,TheMustache,12204,13314,10540,9430,55,77
44384,1109600,TheMustache,12205,13315,10541,9431,55,77
44388,1109700,TheMustache,12206,13316,10542,9432,55,77
44392,1109800,TheMustache,12207,13317,10543,9433,55,77
44396,1109900,TheMustache,12208,13318,10544,9434,55,77
44400,1110000,TheMustache,12210,13320,10545,9435,55,77
44404,1110100,TheMustache,12211,13321,10545,9435,55,77
44408,1110200,TheMustache,12212,13322,10546,9436,55,77
44412,1110300,TheMustache,12213,13323,10547,9437,55,77
44416,1110400,TheMustache,12214,13324,10548,9438,55,77
44420,1110500,TheMustache,12215,13326,10549,9439,55,77
44424,1110600,TheMustache,12216,13327,10550,9440,55,77
44428,1110700,TheMustache,12217,13328,10551,9440,55,77
44432,1110800,TheMustache,12218,13329,10552,9441,55,77
44436,1110900,TheMustache,12219,13330,10553,9442,55,77
44440,1111000,TheMustache,12221,13332,10554,9443,55,77
44444,1111100,TheMustache,12222,13333,10555,9444,55,77
44448,1111200,TheMustache,12223,13334,10556,9445,55,77
44452,1111300,TheMustache,12224,13335,10557,9446,55,77
44456,1111400,TheMustache,12225,13336,10558,9446,55,77
44460,1111500,TheMustache,12226,13338,10559,9447,55,77
44464,1111600,TheMustache,12227,13339,10560,9448,55,77
44468,1111700,TheMustache,12228,13340,10561,9449,55,77
44472,1111800,TheMustache,12229,13341,10562,9450,55,77
44476,1111900,TheMustache,12230,13342,10563,9451,55,77
44480,1112000,TheMustache,12232,13344,10564,9452,55,77
44484,1112100,TheMustache,12233,13345,10564,9452,55,77
44488,1112200,TheMustache,12234,13346,10565,9453,55,77
44492,1112300,TheMustache,12235,13347,10566,9454,55,77
44496,1112400,TheMustache,12236,13348,10567,9455,55,77
44500,1112500,TheMustache,12237,13350,10568,9456,55,77
44504,1112600,TheMustache,12238,13351,10569,9457,55,77
44508,1112700,TheMustache,12239,13352,10570,9457,55,77
44512,1112800,TheMustache,12240,13353,10571,9458,55,77
44516,1112900,TheMustache,12241,13354,10572,9459,55,77
44520,1113000,TheMustache,12243,13356,10573,9460,55,77
44524,1113100,TheMustache,12244,13357,10574,9461,55,77
44528,1113200,TheMustache,12245,13358,10575,9462,55,77
44532,1113300,TheMustache,12246,13359,10576,9463,55,77
44536,1113400,TheMustache,12247,13360,10577,9463,55,77
44540,1113500,TheMustache,12248,13362,10578,9464,55,77
44544,1113600,TheMustache,12249,13363,10579,9465,55,77
44548,1113700,TheMustache,12250,13364,10580,9466,55,77
44552,1113800,TheMustache,12251,13365,10581,9467,55,77
44556,1113900,TheMustache,12252,13366,10582,9468,55,77
44560,1114000,TheMustache,12254,13368,10583,9469,55,77
44564,1114100,TheMustache,12255,13369,10583,9469,55,77
44568,1114200,TheMustache,12256,13370,10584,9470,55,77
44572,1114300,TheMustache,12257,13371,10585,9471,55,78
44576,1114400,TheMustache,12258,13372,10586,9472,55,78
44580,1114500,TheMustache,12259,13374,10587,9473,55,78
44584,1114600,TheMustache,12260,13375,10588,9474,55,78
44588,1114700,TheMustache,12261,13376,10589,9474,55,78
44592,1114800,TheMustache,12262,13377,10590,9475,55,78
44596,1114900,TheMustache,12263,13378,10591,9476,55,78
44600,1115000,TheMustache,12265,13380,10592,9477,55,78
44604,1115100,TheMustache,12266,13381,10593,9478,55,78
44608,1115200,TheMustache,12267,13382,10594,9479,55,78
44612,1115300,TheMustache,12268,13383,10595,9480,55,78
44616,1115400,TheMustache,12269,13384,10596,9480,55,78
44620,1115500,TheMustache,12270,13386,10597,9481,55,78
44624,1115600,TheMustache,12271,13387,10598,9482,55,78
44628,1115700,TheMustache,12272,13388,10599,9483,55,78
44632,1115800,TheMustache,12273,13389,10600,9484,55,78
44636,1115900,TheMustache,12274,13390,10601,9485,55,78
44640,1116000,TheMustache,12276,13392,10602,9486,55,78
44644,1116100,TheMustache,12277,13393,10602,9486,55,78
44648,1116200,TheMustache,12278,13394,10603,9487,55,78
44652,1116300,TheMustache,12279,13395,10604,9488,55,78
44656,1116400,TheMustache,12280,13396,10605,9489,55,78
44660,1116500,TheMustache,12281,13398,10606,9490,55,78
44664,1116600,TheMustache,12282,13399,10607,9491,55,78
44668,1116700,TheMustache,12283,13400,10608,9491,55,78
44672,1116800,TheMustache,12284,13401,10609,9492,55,78
44676,1116900,TheMustache,12285,13402,10610,9493,55,78
44680,1117000,TheMustache,12287,13404,10611,9494,55,78
44684,1117100,TheMustache,12288,13405,10612,9495,55,78
44688,1117200,TheMustache,12289,13406,10613,9496,55,78
44692,1117300,TheMustache,12290,13407,10614,9497,55,78
44696,1117400,TheMustache,12291,13408,10615,9497,55,78
44700,1117500,TheMustache,12292,13410,10616,9498,55,78
44704,1117600,TheMustache,12293,13411,10617,9499,55,78
44708,1117700,TheMustache,12294,13412,10618,9500,55,78
44712,1117800,TheMustache,12295,13413,10619,9501,55,78
44716,1117900,TheMustache,12296,13414,10620,9502,55,78
44720,1118000,TheMustache,12298,13416,10621,9503,55,78
44724,1118100,TheMustache,12299,13417,10621,9503,55,78
44728,1118200,TheMustache,12300,13418,10622,9504,55,78
44732,1118300,TheMustache,12301,13419,10623,9505,55,78
44736,1118400,TheMustache,12302,13420,10624,9506,55,78
44740,1118500,TheMustache,12303,13422,10625,9507,55,78
44744,1118600,TheMustache,12304,13423,10626,9508,55,78
44748,1118700,TheMustache,12305,13424,10627,9508,55,78
44752,1118800,TheMustache,12306,13425,10628,9509,55,78
44756,1118900,TheMustache,12307,13426,10629,9510,55,78
44760,1119000,TheMustache,12309,13428,10630,9511,55,78
44764,1119100,TheMustache,12310,13429,10631,9512,55,78
44768,1119200,TheMustache,12311,13430,10632,9513,55,78
44772,1119300,TheMustache,12312,13431,10633,9514,55,78
44776,1119400,TheMustache,12313,13432,10634,9514,55,78
44780,1119500,TheMustache,12314,13434,10635,9515,55,78
44784,1119600,TheMustache,12315,13435,10636,9516,55,78
44788,1119700,TheMustache,12316,13436,10637,9517,55,78
44792,1119800,TheMustache,12317,13437,10638,9518,55,78
44796,1119900,TheMustache,12318,13438,10639,9519,55,78
44800,1120000,TheMustache,12320,13440,10640,9520,56,78
44804,1120100,TheMustache,12321,13441,10640,9520,56,78
44808,1120200,TheMustache,12322,13442,10641,9521,56,78
44812,1120300,TheMustache,12323,13443,10642,9522,56,78
44816,1120400,TheMustache,12324,13444,10643,9523,56,78
44820,1120500,TheMustache,12325,13446,10644,9524,56,78
44824,1120600,TheMustache,12326,13447,10645,9525,56,78
44828,1120700,TheMustache,12327,13448,10646,9525,56,78
44832,1120800,TheMustache,12328,13449,10647,9526,56,78
44836,1120900,TheMustache,12329,13450,10648,9527,56,78
44840,1121000,TheMustache,12331,13452,10649,9528,56,78
44844,1121100,TheMustache,12332,13453,10650,9529,56,78
44848,1121200,TheMustache,12333,13454,10651,9530,56,78
44852,1121300,TheMustache,12334,13455,10652,9531,56,78
44856,1121400,TheMustache,12335,13456,10653,9531,56,78
44860,1121500,TheMustache,12336,13458,10654,9532,56,78
44864,1121600,TheMustache,12337,13459,10655,9533,56,78
44868,1121700,TheMustache,12338,13460,10656,9534,56,78
44872,1121800,TheMustache,12339,13461,10657,9535,56,78
44876,1121900,TheMustache,12340,13462,10658,9536,56,78
44880,1122000,TheMustache,12342,13464,10659,9537,56,78
44884,1122100,TheMustache,12343,13465,10659,9537,56,78
44888,1122200,TheMustache,12344,13466,10660,9538,56,78
44892,1122300,TheMustache,12345,13467,10661,9539,56,78
44896,1122400,TheMustache,12346,13468,10662,9540,56,78
44900,1122500,TheMustache,12347,13470,10663,9541,56,78
44904,1122600,TheMustache,12348,13471,10664,9542,56,78
44908,1122700,TheMustache,12349,13472,10665,9542,56,78
44912,1122800,TheMustache,12350,13473,10666,9543,56,78
44916,1122900,TheMustache,12351,13474,10667,9544,56,78
44920,1123000,TheMustache,12353,13476,10668,9545,56,78
44924,1123100,TheMustache,12354,13477,10669,9546,56,78
44928,1123200,TheMustache,12355,13478,10670,9547,56,78
44932,1123300,TheMustache,12356,13479,10671,9548,56,78
44936,1123400,TheMustache,12357,13480,10672,9548,56,78
44940,1123500,TheMustache,12358,13482,10673,9549,56,78
44944,1123600,TheMustache,12359,13483,10674,9550,56,78
44948,1123700,TheMustache,12360,13484,10675,9551,56,78
44952,1123800,TheMustache,12361,13485,10676,9552,56,78
44956,1123900,TheMustache,12362,13486,10677,9553,56,78
44960,1124000,TheMustache,12364,13488,10678,9554,56,78
44964,1124100,TheMustache,12365,13489,10678,9554,56,78
44968,1124200,TheMustache,12366,13490,10679,9555,56,78
44972,1124300,TheMustache,12367,13491,10680,9556,56,78
44976,1124400,TheMustache,12368,13492,10681,9557,56,78
44980,1124500,TheMustache,12369,13494,10682,9558,56,78
44984,1124600,TheMustache,12370,13495,10683,9559,56,78
44988,1124700,TheMustache,12371,13496,10684,9559,56,78
44992,1124800,TheMustache,12372,13497,10685,9560,56,78
44996,1124900,TheMustache,12373,13498,10686,9561,56,78
45000,1125000,TheMustache,12375,13500,10687,9562,56,78
45004,1125100,TheMustache,12376,13501,10688,9563,56,78
45008,1125200,TheMustache,12377,13502,10689,9564,56,78
45012,1125300,TheMustache,12378,13503,10690,9565,56,78
45016,1125400,TheMustache,12379,13504,10691,9565,56,78
45020,1125500,TheMustache,12380,13506,10692,9566,56,78
45024,1125600,TheMustache,12381,13507,10693,9567,56,78
45028,1125700,TheMustache,12382,13508,10694,9568,56,78
45032,1125800,TheMustache,12383,13509,10695,9569,56,78
45036,1125900,TheMustache,12384,13510,10696,9570,56,78
45040,1126000,TheMustache,12386,13512,10697,9571,56,78
45044,1126100,TheMustache,12387,13513,10697,9571,56,78
45048,1126200,TheMustache,12388,13514,10698,9572,56,78
45052,1126300,TheMustache,12389,13515,10699,9573,56,78
45056,1126400,TheMustache,12390,13516,10700,9574,56,78
45060,1126500,TheMustache,12391,13518,10701,9575,56,78
45064,1126600,TheMustache,12392,13519,10702,9576,56,78
45068,1126700,TheMustache,12393,13520,10703,9576,56,78
45072,1126800,TheMustache,12394,13521,10704,9577,56,78
45076,1126900,TheMustache,12395,13522,10705,9578,56,78
45080,1127000,TheMustache,12397,13524,10706,9579,56,78
45084,1127100,TheMustache,12398,13525,10707,9580,56,78
45088,1127200,TheMustache,12399,13526,10708,9581,56,78
45092,1127300,TheMustache,12400,13527,10709,9582,56,78
45096,1127400,TheMustache,12401,13528,10710,9582,56,78
45100,1127500,TheMustache,12402,13530,10711,9583,56,78
45104,1127600,TheMustache,12403,13531,10712,9584,56,78
45108,1127700,TheMustache,12404,13532,10713,9585,56,78
45112,1127800,TheMustache,12405,13533,10714,9586,56,78
45116,1127900,TheMustache,12406,13534,10715,9587,56,78
45120,1128000,TheMustache,12408,13536,10716,9588,56,78
45124,1128100,TheMustache,12409,13537,10716,9588,56,78
45128,1128200,TheMustache,12410,13538,10717,9589,56,78
45132,1128300,TheMustache,12411,13539,10718,9590,56,78
45136,1128400,TheMustache,12412,13540,10719,9591,56,78
45140,1128500,TheMustache,12413,13542,10720,9592,56,78
45144,1128600,TheMustache,12414,13543,10721,9593,56,79
45148,1128700,TheMustache,12415,13544,10722,9593,56,79
45152,1128800,TheMustache,12416,13545,10723,9594,56,79
45156,1128900,TheMustache,12417,13546,10724,9595,56,79
45160,1129000,TheMustache,12419,13548,10725,9596,56,79
45164,1129100,TheMustache,12420,13549,10726,9597,56,79
45168,1129200,TheMustache,12421,13550,10727,9598,56,79
45172,1129300,TheMustache,12422,13551,10728,9599,56,79
45176,1129400,TheMustache,12423,13552,10729,9599,56,79
45180,1129500,TheMustache,12424,13554,10730,9600,56,79
45184,1129600,TheMustache,12425,13555,10731,9601,56,79
45188,1129700,TheMustache,12426,13556,10732,9602,56,79
45192,1129800,TheMustache,12427,13557,10733,9603,56,79
45196,1129900,TheMustache,12428,13558,10734,9604,56,79
45200,1130000,TheMustache,12430,13560,10735,9605,56,79
45204,1130100,TheMustache,12431,13561,10735,9605,56,79
45208,1130200,TheMustache,12432,13562,10736,9606,56,79
45212,1130300,TheMustache,12433,13563,10737,9607,56,79
45216,1130400,TheMustache,12434,13564,10738,9608,56,79
45220,1130500,TheMustache,12435,13566,10739,9609,56,79
45224,1130600,TheMustache,12436,13567,10740,9610,56,79
45228,1130700,TheMustache,12437,13568,10741,9610,56,79
45232,1130800,TheMustache,12438,13569,10742,9611,56,79
45236,1130900,TheMustache,12439,13570,10743,9612,56,79
45240,1131000,TheMustache,12441,13572,10744,9613,56,79
45244,1131100,TheMustache,12442,13573,10745,9614,56,79
45248,1131200,TheMustache,12443,13574,10746,9615,56,79
45252,1131300,TheMustache,12444,13575,10747,9616,56,79
45256,1131400,TheMustache,12445,13576,10748,9616,56,79
45260,1131500,TheMustache,12446,13578,10749,9617,56,79
45264,1131600,TheMustache,12447,13579,10750,9618,56,79
45268,1131700,TheMustache,12448,13580,10751,9619,56,79
45272,1131800,TheMustache,12449,13581,10752,9620,56,79
45276,1131900,TheMustache,12450,13582,10753,9621,56,79
45280,1132000,TheMustache,12452,13584,10754,9622,56,79
45284,1132100,TheMustache,12453,13585,10754,9622,56,79
45288,1132200,TheMustache,12454,13586,10755,9623,56,79
45292,1132300,TheMustache,12455,13587,10756,9624,56,79
45296,1132400,TheMustache,12456,13588,10757,9625,56,79
45300,1132500,TheMustache,12457,13590,10758,9626,56,79
45304,1132600,TheMustache,12458,13591,10759,9627,56,79
45308,1132700,TheMustache,12459,13592,10760,9627,56,79
45312,1132800,TheMustache,12460,13593,10761,9628,56,79
45316,1132900,TheMustache,12461,13594,10762,9629,56,79
45320,1133000,TheMustache,12463,13596,10763,9630,56,79
45324,1133100,TheMustache,12464,13597,10764,9631,56,79
45328,1133200,TheMustache,12465,13598,10765,9632,56,79
45332,1133300,TheMustache,12466,13599,10766,9633,56,79
45336,1133400,TheMustache,12467,13600,10767,9633,56,79
45340,1133500,TheMustache,12468,13602,10768,9634,56,79
45344,1133600,TheMustache,12469,13603,10769,9635,56,79
45348,1133700,TheMustache,12470,13604,10770,9636,56,79
45352,1133800,TheMustache,12471,13605,10771,9637,56,79
45356,1133900,TheMustache,12472,13606,10772,9638,56,79
45360,1134000,TheMustache,12474,13608,10773,9639,56,79
45364,1134100,TheMustache,12475,13609,10773,9639,56,79
45368,1134200,TheMustache,12476,13610,10774,9640,56,79
45372,1134300,TheMustache,12477,13611,10775,9641,56,79
45376,1134400,TheMustache,12478,13612,10776,9642,56,79
45380,1134500,TheMustache,12479,13614,10777,9643,56,79
45384,1134600,TheMustache,12480,13615,10778,9644,56,79
45388,1134700,TheMustache,12481,13616,10779,9644,56,79
45392,1134800,TheMustache,12482,13617,10780,9645,56,79
45396,1134900,TheMustache,12483,13618,10781,9646,56,79
45400,1135000,TheMustache,12485,13620,10782,9647,56,79
45404,1135100,TheMustache,12486,13621,10783,9648,56,79
45408,1135200,TheMustache,12487,13622,10784,9649,56,79
45412,1135300,TheMustache,12488,13623,10785,9650,56,79
45416,1135400,TheMustache,12489,13624,10786,9650,56,79
45420,1135500,TheMustache,12490,13626,10787,9651,56,79
45424,1135600,TheMustache,12491,13627,10788,9652,56,79
45428,1135700,TheMustache,12492,13628,10789,9653,56,79
45432,1135800,TheMustache,12493,13629,10790,9654,56,79
45436,1135900,TheMustache,12494,13630,10791,9655,56,79
45440,1136000,TheMustache,12496,13632,10792,9656,56,79
45444,1136100,TheMustache,12497,13633,10792,9656,56,79
45448,1136200,TheMustache,12498,13634,10793,9657,56,79
45452,1136300,TheMustache,12499,13635,10794,9658,56,79
45456,1136400,TheMustache,12500,13636,10795,9659,56,79
45460,1136500,TheMustache,12501,13638,10796,9660,56,79
45464,1136600,TheMustache,12502,13639,10797,9661,56,79
45468,1136700,TheMustache,12503,13640,10798,9661,56,79
45472,1136800,TheMustache,12504,13641,10799,9662,56,79
45476,1136900,TheMustache,12505,13642,10800,9663,56,79
45480,1137000,TheMustache,12507,13644,10801,9664,56,79
45484,1137100,TheMustache,12508,13645,10802,9665,56,79
45488,1137200,TheMustache,12509,13646,10803,9666,56,79
45492,1137300,TheMustache,12510,13647,10804,9667,56,79
45496,1137400,TheMustache,12511,13648,10805,9667,56,79
45500,1137500,TheMustache,12512,13650,10806,9668,56,79
45504,1137600,TheMustache,12513,13651,10807,9669,56,79
45508,1137700,TheMustache,12514,13652,10808,9670,56,79
45512,1137800,TheMustache,12515,13653,10809,9671,56,79
45516,1137900,TheMustache,12516,13654,10810,9672,56,79
45520,1138000,TheMustache,12518,13656,10811,9673,56,79
45524,1138100,TheMustache,12519,13657,10811,9673,56,79
45528,1138200,TheMustache,12520,13658,10812,9674,56,79
45532,1138300,TheMustache,12521,13659,10813,9675,56,79
45536,1138400,TheMustache,12522,13660,10814,9676,56,79
45540,1138500,TheMustache,12523,13662,10815,9677,56,79
45544,1138600,TheMustache,12524,13663,10816,9678,56,79
45548,1138700,TheMustache,12525,13664,10817,9678,56,79
45552,1138800,TheMustache,12526,13665,10818,9679,56,79
45556,1138900,TheMustache,12527,13666,10819,9680,56,79
45560,1139000,TheMustache,12529,13668,10820,9681,56,79
45564,1139100,TheMustache,12530,13669,10821,9682,56,79
45568,1139200,TheMustache,12531,13670,10822,9683,56,79
45572,1139300,TheMustache,12532,13671,10823,9684,56,79
45576,1139400,TheMustache,12533,13672,10824,9684,56,79
45580,1139500,TheMustache,12534,13674,10825,9685,56,79
45584,1139600,TheMustache,12535,13675,10826,9686,56,79
45588,1139700,TheMustache,12536,13676,10827,9687,56,79
45592,1139800,TheMustache,12537,13677,10828,9688,56,79
45596,1139900,TheMustache,12538,13678,10829,9689,56,79
45600,1140000,TheMustache,12540,13680,10830,9690,57,79
45604,1140100,TheMustache,12541,13681,10830,9690,57,79
45608,1140200,TheMustache,12542,13682,10831,9691,57,79
45612,1140300,TheMustache,12543,13683,10832,9692,57,79
45616,1140400,TheMustache,12544,13684,10833,9693,57,79
45620,1140500,TheMustache,12545,13686,10834,9694,57,79
45624,1140600,TheMustache,12546,13687,10835,9695,57,79
45628,1140700,TheMustache,12547,13688,10836,9695,57,79
45632,1140800,TheMustache,12548,13689,10837,9696,57,79
45636,1140900,TheMustache,12549,13690,10838,9697,57,79
45640,1141000,TheMustache,12551,13692,10839,9698,57,79
45644,1141100,TheMustache,12552,13693,10840,9699,57,79
45648,1141200,TheMustache,12553,13694,10841,9700,57,79
45652,1141300,TheMustache,12554,13695,10842,9701,57,79
45656,1141400,TheMustache,12555,13696,10843,9701,57,79
45660,1141500,TheMustache,12556,13698,10844,9702,57,79
45664,1141600,TheMustache,12557,13699,10845,9703,57,79
45668,1141700,TheMustache,12558,13700,10846,9704,57,79
45672,1141800,TheMustache,12559,13701,10847,9705,57,79
45676,1141900,TheMustache,12560,13702,10848,9706,57,79
45680,1142000,TheMustache,12562,13704,10849,9707,57,79
45684,1142100,TheMustache,12563,13705,10849,9707,57,79
45688,1142200,TheMustache,12564,13706,10850,9708,57,79
45692,1142300,TheMustache,12565,13707,10851,9709,57,79
45696,1142400,TheMustache,12566,13708,10852,9710,57,79
45700,1142500,TheMustache,12567,13710,10853,9711,57,79
45704,1142600,TheMustache,12568,13711,10854,9712,57,79
45708,1142700,TheMustache,12569,13712,10855,9712,57,79
45712,1142800,TheMustache,12570,13713,10856,9713,57,79
45716,1142900,TheMustache,12571,13714,10857,9714,57,80
45720,1143000,TheMustache,12573,13716,10858,9715,57,80
45724,1143100,TheMustache,12574,13717,10859,9716,57,80
45728,1143200,TheMustache,12575,13718,10860,9717,57,80
45732,1143300,TheMustache,12576,13719,10861,9718,57,80
45736,1143400,TheMustache,12577,13720,10862,9718,57,80
45740,1143500,TheMustache,12578,13722,10863,9719,57,80
45744,1143600,TheMustache,12579,13723,10864,9720,57,80
45748,1143700,TheMustache,12580,13724,10865,9721,57,80
45752,1143800,TheMustache,12581,13725,10866,9722,57,80
45756,1143900,TheMustache,12582,13726,10867,9723,57,80
45760,1144000,TheMustache,12584,13728,10868,9724,57,80
45764,1144100,TheMustache,12585,13729,10868,9724,57,80
45768,1144200,TheMustache,12586,13730,10869,9725,57,80
45772,1144300,TheMustache,12587,13731,10870,9726,57,80
45776,1144400,TheMustache,12588,13732,10871,9727,57,80
45780,1144500,TheMustache,12589,13734,10872,9728,57,80
45784,1144600,TheMustache,12590,13735,10873,9729,57,80
45788,1144700,TheMustache,12591,13736,10874,9729,57,80
45792,1144800,TheMustache,12592,13737,10875,9730,57,80
45796,1144900,TheMustache,12593,13738,10876,9731,57,80
45800,1145000,TheMustache,12595,13740,10877,9732,57,80
45804,1145100,TheMustache,12596,13741,10878,9733,57,80
45808,1145200,TheMustache,12597,13742,10879,9734,57,80
45812,1145300,TheMustache,12598,13743,10880,9735,57,80
45816,1145400,TheMustache,12599,13744,10881,9735,57,80
45820,1145500,TheMustache,12600,13746,10882,9736,57,80
45824,1145600,TheMustache,12601,13747,10883,9737,57,80
45828,1145700,TheMustache,12602,13748,10884,9738,57,80
45832,1145800,TheMustache,12603,13749,10885,9739,57,80
45836,1145900,TheMustache,12604,13750,10886,9740,57,80
45840,1146000,TheMustache,12606,13752,10887,9741,57,80
45844,1146100,TheMustache,12607,13753,10887,9741,57,80
45848,1146200,TheMustache,12608,13754,10888,9742,57,80
45852,1146300,TheMustache,12609,13755,10889,9743,57,80
45856,1146400,TheMustache,12610,13756,10890,9744,57,80
45860,1146500,TheMustache,12611,13758,10891,9745,57,80
45864,1146600,TheMustache,12612,13759,10892,9746,57,80
45868,1146700,TheMustache,12613,13760,10893,9746,57,80
45872,1146800,TheMustache,12614,13761,10894,9747,57,80
45876,1146900,TheMustache,12615,13762,10895,9748,57,80
45880,1147000,TheMustache,12617,13764,10896,9749,57,80
45884,1147100,TheMustache,12618,13765,10897,9750,57,80
45888,1147200,TheMustache,12619,13766,10898,9751,57,80
45892,1147300,TheMustache,12620,13767,10899,9752,57,80
45896,1147400,TheMustache,12621,13768,10900,9752,57,80
45900,1147500,TheMustache,12622,13770,10901,9753,57,80
45904,1147600,TheMustache,12623,13771,10902,9754,57,80
45908,1147700,TheMustache,12624,13772,10903,9755,57,80
45912,1147800,TheMustache,12625,13773,10904,9756,57,80
45916,1147900,TheMustache,12626,13774,10905,9757,57,80
45920,1148000,TheMustache,12628,13776,10906,9758,57,80
45924,1148100,TheMustache,12629,13777,10906,9758,57,80
45928,1148200,TheMustache,12630,13778,10907,9759,57,80
45932,1148300,TheMustache,12631,13779,10908,9760,57,80
45936,1148400,TheMustache,12632,13780,10909,9761,57,80
45940,1148500,TheMustache,12633,13782,10910,9762,57,80
45944,1148600,TheMustache,12634,13783,10911,9763,57,80
45948,1148700,TheMustache,12635,13784,10912,9763,57,80
45952,1148800,TheMustache,12636,13785,10913,9764,57,80
45956,1148900,TheMustache,12637,13786,10914,9765,57,80
45960,1149000,TheMustache,12639,13788,10915,9766,57,80
45964,1149100,TheMustache,12640,13789,10916,9767,57,80
45968,1149200,TheMustache,12641,13790,10917,9768,57,80
45972,1149300,TheMustache,12642,13791,10918,9769,57,80
45976,1149400,TheMustache,12643,13792,10919,9769,57,80
45980,1149500,TheMustache,12644,13794,10920,9770,57,80
45984,1149600,TheMustache,12645,13795,10921,9771,57,80
45988,1149700,TheMustache,12646,13796,10922,9772,57,80
45992,1149800,TheMustache,12647,13797,10923,9773,57,80
45996,1149900,TheMustache,12648,13798,10924,9774,57,80
46000,1150000,TheMustache,12650,13800,10925,9775,57,80
46004,1150100,TheMustache,12651,13801,10925,9775,57,80
46008,1150200,TheMustache,12652,13802,10926,9776,57,80
46012,1150300,TheMustache,12653,13803,10927,9777,57,80
46016,1150400,TheMustache,12654,13804,10928,9778,57,80
46020,1150500,TheMustache,12655,13806,10929,9779,57,80
46024,1150600,TheMustache,12656,13807,10930,9780,57,80
46028,1150700,TheMustache,12657,13808,10931,9780,57,80
46032,1150800,TheMustache,12658,13809,10932,9781,57,80
46036,1150900,TheMustache,12659,13810,10933,9782,57,80
46040,1151000,TheMustache,12661,13812,10934,9783,57,80
46044,1151100,TheMustache,12662,13813,10935,9784,57,80
46048,1151200,TheMustache,12663,13814,10936,9785,57,80
46052,1151300,TheMustache,12664,13815,10937,9786,57,80
46056,1151400,TheMustache,12665,13816,10938,9786,57,80
46060,1151500,TheMustache,12666,13818,10939,9787,57,80
46064,1151600,TheMustache,12667,13819,10940,9788,57,80
46068,1151700,TheMustache,12668,13820,10941,9789,57,80
46072,1151800,TheMustache,12669,13821,10942,9790,57,80
46076,1151900,TheMustache,12670,13822,10943,9791,57,80
46080,1152000,TheMustache,12672,13824,10944,9792,57,80
46084,1152100,TheMustache,12673,13825,10944,9792,57,80
46088,1152200,TheMustache,12674,13826,10945,9793,57,80
46092,1152300,TheMustache,12675,13827,10946,9794,57,80
46096,1152400,TheMustache,12676,13828,10947,9795,57,80
46100,1152500,TheMustache,12677,13830,10948,9796,57,80
46104,1152600,TheMustache,12678,13831,10949,9797,57,80
46108,1152700,TheMustache,12679,13832,10950,9797,57,80
46112,1152800,TheMustache,12680,13833,10951,9798,57,80
46116,1152900,TheMustache,12681,13834,10952,9799,57,80
46120,1153000,TheMustache,12683,13836,10953,9800,57,80
46124,1153100,TheMustache,12684,13837,10954,9801,57,80
46128,1153200,TheMustache,12685,13838,10955,9802,57,80
46132,1153300,TheMustache,12686,13839,10956,9803,57,80
46136,1153400,TheMustache,12687,13840,10957,9803,57,80
46140,1153500,TheMustache,12688,13842,10958,9804,57,80
46144,1153600,TheMustache,12689,13843,10959,9805,57,80
46148,1153700,TheMustache,12690,13844,10960,9806,57,80
46152,1153800,TheMustache,12691,13845,10961,9807,57,80
46156,1153900,TheMustache,12692,13846,10962,9808,57,80
46160,1154000,TheMustache,12694,13848,10963,9809,57,80
46164,1154100,TheMustache,12695,13849,10963,9809,57,80
46168,1154200,TheMustache,12696,13850,10964,9810,57,80
46172,1154300,TheMustache,12697,13851,10965,9811,57,80
46176,1154400,TheMustache,12698,13852,10966,9812,57,80
46180,1154500,TheMustache,12699,13854,10967,9813,57,80
46184,1154600,TheMustache,12700,13855,10968,9814,57,80
46188,1154700,TheMustache,12701,13856,10969,9814,57,80
46192,1154800,TheMustache,12702,13857,10970,9815,57,80
46196,1154900,TheMustache,12703,13858,10971,9816,57,80
46200,1155000,TheMustache,12705,13860,10972,9817,57,80
46204,1155100,TheMustache,12706,13861,10973,9818,57,80
46208,1155200,TheMustache,12707,13862,10974,9819,57,80
46212,1155300,TheMustache,12708,13863,10975,9820,57,80
46216,1155400,TheMustache,12709,13864,10976,9820,57,80
46220,1155500,TheMustache,12710,13866,10977,9821,57,80
46224,1155600,TheMustache,12711,13867,10978,9822,57,80
46228,1155700,TheMustache,12712,13868,10979,9823,57,80
46232,1155800,TheMustache,12713,13869,10980,9824,57,80
46236,1155900,TheMustache,12714,13870,10981,9825,57,80
46240,1156000,TheMustache,12716,13872,10982,9826,57,80
46244,1156100,TheMustache,12717,13873,10982,9826,57,80
46248,1156200,TheMustache,12718,13874,10983,9827,57,80
46252,1156300,TheMustache,12719,13875,10984,9828,57,80
46256,1156400,TheMustache,12720,13876,10985,9829,57,80
46260,1156500,TheMustache,12721,13878,10986,9830,57,80
46264,1156600,TheMustache,12722,13879,10987,9831,57,80
46268,1156700,TheMustache,12723,13880,10988,9831,57,80
46272,1156800,TheMustache,12724,13881,10989,9832,57,80
